Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
319,Xavier Johnson,CU,32,28.0,5.9,1.0,0.5,0.3,0.3,2017
320,Alize Johnson,MSU,33,30.2,10.6,1.9,0.6,0.2,0.2,2017
321,Gabe Vincent,UCSB,20,31.9,3.7,2.4,0.8,0.1,0.1,2017
322,Demetrius McReynolds,EIU,29,29.6,4.9,2.2,0.6,0.1,0.1,2017
323,J.T. Miller,HU,25,30.3,3.4,2.0,1.5,0.4,0.4,2017
324,Jacobi Boykins,LTU,32,30.2,4.7,2.2,2.0,0.6,0.6,2017
325,Koby McEwen,USU,32,30.9,5.1,3.1,0.8,0.3,0.3,2017
326,Joel Berry,UNC,38,30.4,3.1,3.6,1.4,0.1,0.1,2017
327,Jalen Brunson,VILL,36,31.1,2.6,4.1,0.9,0.0,0.0,2017
328,Ja'Dante' Frye,NSU,31,33.7,6.0,1.5,0.8,0.5,0.5,2017
329,Tyler Dorsey,UO,39,30.0,3.5,1.7,0.8,0.1,0.1,2017
330,Corey Henson,WC,29,33.9,2.6,2.7,0.7,0.1,0.1,2017
331,Chima Moneke,UCD,36,27.2,9.5,0.8,0.9,1.4,1.4,2017
332,Yettra Specks,JSU,32,36.7,3.2,2.7,1.2,0.1,0.1,2017
333,Will Rayman,CU,32,29.4,4.6,1.0,0.7,0.4,0.4,2017
334,Denzel Ingram,UNCW,35,33.5,2.2,5.4,1.3,0.1,0.1,2017
335,Lonzo Ball,UCLA,36,35.1,6.0,7.6,1.8,0.8,0.8,2017
336,"Reggie Upshaw, Jr.",MTSU,36,32.0,6.8,2.4,1.1,0.9,0.9,2017
337,Lavone Holland II,NKU,35,30.9,2.8,4.1,1.3,0.3,0.3,2017
338,Justin Johnson,WKU,32,31.4,9.5,2.0,0.3,0.6,0.6,2017
339,V.J. Beachem,ND,36,34.2,4.1,0.9,0.9,1.1,1.1,2017
340,Bronson Koenig,UW,36,31.4,2.1,2.0,0.6,0.3,0.3,2017
341,Bryce Aiken,HAR,26,27.8,2.2,2.8,0.8,0.0,0.0,2017
342,Grayson Allen,DUKE,34,29.6,3.7,3.5,0.8,0.1,0.1,2017
343,Drew Eubanks,OSU,32,32.1,8.3,1.2,0.6,2.2,2.2,2017
344,Marlain Veal,SELU,32,29.3,3.8,4.5,1.8,0.1,0.1,2017
345,Zane Waterman,MAN,32,27.8,7.0,0.6,0.8,0.4,0.4,2017
346,C.J. Massinburg,UB,24,32.4,5.6,2.8,0.6,0.1,0.1,2017
347,Wayne Martin,TSU,30,31.9,9.2,0.8,0.8,0.9,0.9,2017
348,Darrion Allen,LONG,30,36.3,3.8,1.5,1.0,0.7,0.7,2017
349,Ryan Taylor,MU,32,28.8,8.4,2.3,0.8,1.7,1.7,2017
350,Tyler Seibring,ELON,32,32.6,6.9,1.9,0.5,0.8,0.8,2017
351,Jalen Adams,UConn,32,35.5,4.2,6.1,1.1,0.2,0.2,2017
352,Corey Allen,UDM,30,31.3,3.0,1.8,1.0,0.1,0.1,2017
353,Dusty Hannahs,U of A,36,24.8,1.7,1.2,0.4,0.1,0.1,2017
354,Devin Morgan,DESU,32,35.9,3.1,3.2,1.1,0.0,0.0,2017
355,J.P. Macura,XAV,38,33.5,4.4,2.9,1.4,0.2,0.2,2017
356,Marin Maric,NIU,32,28.5,8.4,0.8,0.7,0.5,0.5,2017
357,Iverson Fleming,LIU,32,31.5,3.3,1.9,1.4,0.4,0.4,2017
358,Jaylen Shaw,CCU,39,30.6,3.3,3.8,1.4,0.1,0.1,2017
359,Jabari Bird,Cal,27,32.0,4.7,1.0,0.7,0.2,0.2,2017
360,Dajuan Graf,NCCU,34,35.5,3.5,5.2,1.2,0.0,0.0,2017
361,Otis Livingston II,GMU,34,34.6,3.1,3.0,1.1,0.0,0.0,2017
362,Jae'sean Tate,OSU,32,31.9,6.4,2.0,1.1,0.5,0.5,2017
363,Montell Goodwin,EIU,29,31.0,2.9,3.1,1.2,0.2,0.2,2017
364,Tahjere McCall,TSU,27,32.1,5.0,5.1,2.8,0.5,0.5,2017
365,Jaylin Airington,CSUB,35,31.7,4.7,2.0,0.8,0.1,0.1,2017
366,Demontrae Jefferson,TSU,28,32.1,2.0,3.1,1.1,0.0,0.0,2017
367,Kenny Jones,APSU,30,31.9,7.7,0.9,1.0,1.0,1.0,2017
368,Brendan Westendorf,SEA,30,32.4,4.2,3.7,1.8,0.1,0.1,2017
369,DeSean Parsons,PSU,31,29.2,6.2,2.7,1.3,0.7,0.7,2017
370,Ky Bowman,BC,32,28.8,4.8,2.9,1.2,0.1,0.1,2017
371,Ben Lammers,GT,37,35.4,9.2,2.1,1.2,3.4,3.4,2017
372,LaQuincy Rideau,GWU,33,29.1,5.7,5.2,3.0,0.3,0.3,2017
373,Tyler Davis,TAMU,31,26.2,7.0,1.4,0.5,0.9,0.9,2017
374,James McGee,SUU,33,33.8,2.7,2.5,0.8,0.1,0.1,2017
375,Jarrell Brantley,C of C,35,32.0,8.4,1.2,1.1,0.7,0.7,2017
376,Evan Payne,LBSU,32,27.3,3.8,1.2,0.8,0.2,0.2,2017
377,Remond Brown,GSU,33,32.9,4.5,1.8,1.8,0.4,0.4,2017
378,Scottie Lindsey,NU,32,30.6,3.8,2.3,0.9,0.3,0.3,2017
379,Mike Lewis,DUQ,32,32.1,2.2,1.7,0.6,0.0,0.0,2017
380,Ryan Taylor,UE,33,31.3,2.9,1.5,0.6,0.5,0.5,2017
381,Jaron Martin,UCI,36,30.1,2.9,3.1,0.8,0.0,0.0,2017
382,Junior Robinson,MSMU,36,33.4,1.6,2.8,0.9,0.1,0.1,2017
383,Quinterian McConico,AAMU,28,30.5,7.4,0.7,0.4,0.4,0.4,2017
384,Miles Bowman,HP,30,26.7,8.2,0.7,0.5,0.7,0.7,2017
385,Tay Dawson,CSUN,30,29.9,6.9,1.6,1.0,0.6,0.6,2017
386,Jalen Bradley,ORU,30,35.0,3.4,3.8,1.3,0.0,0.0,2017
387,Quinton Campbell,USM,31,33.3,6.2,1.2,0.7,0.3,0.3,2017
388,Isaac Hamilton,UCLA,36,30.0,3.6,2.8,0.7,0.2,0.2,2017
389,Shawn Johnson,UIW,29,32.4,7.0,1.6,1.2,1.6,1.6,2017
390,Matt Farrell,ND,36,34.4,2.0,5.4,1.4,0.1,0.1,2017
391,Vladimir Brodziansky,TCU,39,23.9,5.7,0.6,0.3,2.1,2.1,2017
392,Kendall Pollard,DAY,26,25.9,5.0,1.5,1.5,0.7,0.7,2017
393,Aundre Jackson,L-IL,32,23.9,4.2,1.0,0.5,0.3,0.3,2017
394,Deontae Hawkins,ISU,35,27.3,6.5,1.1,0.7,0.7,0.7,2017
395,Kevaughn Allen,UF,36,28.6,2.4,1.5,1.2,0.3,0.3,2017
396,Eric Garcia,WC,33,33.7,2.8,6.8,0.7,0.0,0.0,2017
397,Ivan Rabb,Cal,31,32.6,10.5,1.5,0.7,1.0,1.0,2017
398,Javion Ogunyemi,SC,34,32.1,5.7,1.2,0.6,1.9,1.9,2017
399,Alex Murphy,NU,29,32.5,5.8,1.8,0.7,0.6,0.6,2017
400,Javontae Hawkins,FORD,31,31.3,4.9,1.0,1.0,0.5,0.5,2017
401,Edric Dennis,JSU,29,33.3,4.1,2.0,1.0,0.2,0.2,2017
402,Ethan Happ,UW,37,27.8,9.0,2.8,1.8,1.2,1.2,2017
403,Nigel Hayes,UW,37,32.4,6.6,2.7,0.8,0.4,0.4,2017
404,Phil Valenti,CAN,34,30.2,5.9,2.4,1.1,0.1,0.1,2017
405,Kahlil Thomas,RU,33,30.7,8.8,1.2,1.0,0.9,0.9,2017
406,Jackson Kent,JMU,33,36.0,4.4,2.3,1.1,0.1,0.1,2017
407,Isaiah Walton,LONG,30,31.5,3.9,3.2,1.8,0.4,0.4,2017
408,Marcus Graves,CSUS,31,35.1,3.7,5.3,0.9,0.3,0.3,2017
409,P.J. Dozier,USC,36,28.7,4.8,2.8,1.7,0.3,0.3,2017
410,Shizz Alston,TEM,32,36.4,3.6,4.1,1.7,0.4,0.4,2017
411,Brandon Brown,LMU,30,31.0,3.2,4.1,1.4,0.0,0.0,2017
412,Matthew Fisher-Davis,VU,34,27.9,3.2,1.0,0.6,0.2,0.2,2017
413,Matt O'Leary,IUPUI,32,29.9,6.1,2.2,1.0,0.4,0.4,2017
414,Mathieu Kamba,UCA,32,31.3,6.7,1.8,0.8,0.5,0.5,2017
415,Ken Williams,USA,32,29.4,2.9,3.3,0.8,0.2,0.2,2017
416,Nick Ward,MSU,35,19.8,6.5,0.4,0.3,1.5,1.5,2017
417,Michael Carey,WC,30,34.1,9.0,1.7,0.7,0.2,0.2,2017
418,T.J. Haws,BYU,34,30.6,2.9,3.2,1.0,0.1,0.1,2017
419,Rodney Purvis,UConn,33,36.9,4.2,2.5,1.0,0.2,0.2,2017
420,Scoochie Smith,DAY,32,31.2,3.1,4.5,1.6,0.1,0.1,2017
421,Tre'Shawn Thurman,UNO,32,29.8,7.8,1.3,0.4,0.8,0.8,2017
422,Pancake Thomas,WKU,32,34.8,3.3,2.6,0.9,0.0,0.0,2017
423,Josh McFolley,UDM,31,29.3,2.2,3.0,2.0,0.1,0.1,2017
424,Darin Johnson,CSUN,30,30.3,3.7,1.7,0.9,0.1,0.1,2017
425,Derreck Brooks,UCA,31,32.6,7.2,3.0,0.8,1.0,1.0,2017
426,David Crisp,UW,31,32.9,3.2,3.1,0.5,0.1,0.1,2017
427,A.J. Brodeur,PENN,28,30.9,6.9,1.9,1.0,2.4,2.4,2017
428,Terry Henderson,NCST,32,30.9,3.1,1.6,0.7,0.6,0.6,2017
429,D.J. Fenner,UNR,35,30.1,3.6,1.7,0.6,0.3,0.3,2017
430,Braxton Huggins,NMSU,34,27.6,2.6,1.3,0.3,0.2,0.2,2017
431,Tre McLean,UTC,30,32.5,5.4,2.2,1.6,0.3,0.3,2017
432,Jalone Friday,ACU,26,21.7,5.5,0.3,0.5,1.3,1.3,2017
433,Matthew Butler,UTM,35,35.8,2.9,3.7,0.6,0.0,0.0,2017
434,Admon Gilder,TAMU,31,34.6,3.9,3.9,1.9,0.3,0.3,2017
435,Charles Cooper,UWGB,31,26.3,5.2,1.7,1.2,0.3,0.3,2017
436,Deontae North,PSU,30,25.5,3.6,1.9,1.3,0.2,0.2,2017
437,Jaren Lewis,ACU,29,32.4,6.6,2.1,1.8,0.4,0.4,2017
438,Isaac Williams,MVSU,32,28.6,3.6,0.9,0.9,0.1,0.1,2017
439,Isaiah Blackmon,SFU,31,27.3,4.4,1.4,1.0,0.1,0.1,2017
440,Jason Dunne,UHA,31,32.5,3.9,2.0,1.3,0.3,0.3,2017
441,Pookie Powell,LU,24,31.2,4.5,3.1,1.3,0.0,0.0,2017
442,Robert Hubbs III,UT,32,31.6,4.6,1.7,0.7,0.2,0.2,2017
443,Mike Smith,COM,27,31.4,2.1,3.4,1.1,0.0,0.0,2017
444,Justin Tuoyo,UTC,31,28.9,6.6,1.1,0.7,2.9,2.9,2017
445,Emmanuel Omogbo,CSU,36,30.4,10.4,1.7,1.1,0.6,0.6,2017
446,Jared Sam,SUBR,33,32.6,7.4,1.0,0.8,0.7,0.7,2017
447,Hassan Martin,URI,30,26.1,6.8,0.7,0.7,2.4,2.4,2017
448,Ronnie Boyce III,USF,33,18.9,4.0,1.4,0.8,0.2,0.2,2017
449,Steven Cook,PRIN,30,30.2,5.1,1.7,1.6,0.3,0.3,2017
450,Daniel Dion,UNH,32,35.4,2.8,2.4,0.7,0.0,0.0,2017
451,Jaelan Sanford,U of T,34,35.9,2.1,3.1,0.7,0.5,0.5,2017
452,Bryce Washington,LA,33,35.1,11.2,2.1,1.2,0.8,0.8,2017
453,Brock Stull,UWM,35,33.3,6.6,2.9,0.8,0.0,0.0,2017
454,Stephan Jiggetts,FDU,30,35.3,2.8,4.2,0.6,0.1,0.1,2017
455,Jacob Evans,UC,36,31.6,4.2,2.7,1.3,0.8,0.8,2017
456,Donte Ingram,L-IL,29,32.6,6.8,1.3,0.9,0.2,0.2,2017
457,Zaynah Robinson,NSU,33,35.6,3.4,4.5,1.6,0.1,0.1,2017
458,Jevon Carter,WVU,37,32.0,5.0,3.7,2.5,0.2,0.2,2017
459,Reggie Baker,BCU,32,31.1,4.6,1.7,0.8,0.1,0.1,2017
460,Robert Champion,HC,32,31.9,3.5,1.3,1.6,0.3,0.3,2017
461,Ja'Quan Newton,UM,30,31.4,3.5,3.4,1.1,0.0,0.0,2017
462,Diante Baldwin,UNCG,35,30.7,3.5,4.3,1.8,0.2,0.2,2017
463,Austin Nehls,CCSU,29,36.1,3.5,1.6,0.7,0.2,0.2,2017
464,Devin Cannady,PRIN,30,31.5,3.6,1.8,1.1,0.3,0.3,2017
465,Deven Simms,ASU,30,26.6,5.0,1.9,1.1,0.4,0.4,2017
466,Sterling Brown,SMU,35,32.7,6.5,3.0,1.4,0.5,0.5,2017
467,Daryl Macon,U of A,36,25.2,2.6,2.2,1.1,0.1,0.1,2017
468,Franko House,BSU,34,26.2,6.4,2.3,0.4,0.6,0.6,2017
469,Tra-Deon Hollins,UNO,32,33.0,5.2,6.5,3.3,0.2,0.2,2017
470,Adam Grant,BU,32,35.7,3.8,2.6,1.4,0.2,0.2,2017
471,Jarrett Allen,UT,33,32.1,8.4,0.8,0.6,1.5,1.5,2017
472,Darien Fernandez,JAC,33,29.5,4.4,3.7,2.4,0.1,0.1,2017
473,Mike Cunningham,USCU,33,31.8,2.5,3.1,1.3,0.0,0.0,2017
474,Bashir Ahmed,STJ,33,26.7,5.5,1.2,0.5,0.6,0.6,2017
475,Mike Morsell,TU,33,27.2,3.1,1.3,0.8,0.6,0.6,2017
476,Ray Bowles,PAC,33,33.5,3.7,2.7,0.8,0.3,0.3,2017
477,D'Marcus Simonds,GSU,29,27.1,4.0,2.0,1.2,0.3,0.3,2017
478,Chris Reyes,PU,27,33.0,7.9,2.4,0.3,1.4,1.4,2017
479,Nick Lindner,LC,30,33.2,2.4,4.0,0.7,0.0,0.0,2017
480,Burak Eslik,SIUE,30,32.7,2.9,1.7,0.5,0.0,0.0,2017
481,Josh Williams,LIP,33,25.8,3.5,1.7,0.8,0.2,0.2,2017
482,Devonte' Graham,KU,36,35.2,3.1,4.1,1.5,0.2,0.2,2017
483,Ryan Jones,UML,31,33.9,3.8,3.0,0.7,0.2,0.2,2017
484,Sherron Dorsey-Walker,OU,34,32.7,5.1,3.8,1.1,0.2,0.2,2017
485,De'Edrick Petty,AAMU,29,29.5,3.0,1.3,0.3,0.2,0.2,2017
486,Malachi Alexander,HC,32,34.5,5.0,1.9,1.8,0.4,0.4,2017
487,Austin Price,LU,32,31.4,3.4,1.7,1.4,0.3,0.3,2017
488,"Marcus Johnson, Jr.",UALR,32,34.5,3.2,2.8,0.9,0.0,0.0,2017
489,Peter Kiss,QU,31,29.8,5.6,2.8,1.2,0.2,0.2,2017
490,Phil Forte,OSU,33,31.2,2.6,1.5,1.1,0.1,0.1,2017
491,Ryan Kemrite,LIB,33,31.4,2.7,0.8,0.9,0.1,0.1,2017
492,Jordyn Martin,NAU,32,30.2,8.8,1.2,0.7,0.2,0.2,2017
493,Seth Allen,VT,32,28.9,2.3,3.3,0.8,0.1,0.1,2017
494,Sabri Thompson,NSU,29,30.1,4.3,1.4,0.9,0.1,0.1,2017
495,Nijal Pearson,TSU,36,32.8,5.7,2.4,1.4,0.4,0.4,2017
496,Luke Kornet,VU,35,31.5,6.2,1.2,0.5,2.0,2.0,2017
497,Johnathan Bell,NSU,31,32.5,5.3,1.9,1.9,0.4,0.4,2017
498,Markus Howard,MU,31,22.0,2.2,2.3,0.8,0.1,0.1,2017
499,Prentiss Nixon,CSU,36,32.0,2.8,2.0,0.8,0.1,0.1,2017
500,Micah Seaborn,MU,32,28.0,2.6,2.2,1.0,0.2,0.2,2017
501,Tony Carr,PSU,33,32.8,4.8,4.2,0.7,0.3,0.3,2017
502,Khalen Cumberlander,CCSU,29,33.8,4.1,2.0,1.2,0.2,0.2,2017
503,Joseph Lopez,SHU,31,28.4,8.5,0.8,0.7,1.2,1.2,2017
504,Tyler Livingston,UML,31,32.2,4.6,1.7,0.6,0.4,0.4,2017
505,Que Johnson,WKU,32,32.2,4.8,1.7,0.8,0.3,0.3,2017
506,William Lee,UAB,33,28.2,6.7,1.6,0.9,2.4,2.4,2017
507,Kentrell Barkley,ECU,33,32.3,7.6,2.6,1.0,0.5,0.5,2017
508,Trey Kell,SDSU,33,31.8,4.9,2.9,1.4,0.4,0.4,2017
509,Kris Martin,ORU,28,30.6,3.6,2.1,1.3,0.5,0.5,2017
510,Tyler Lydon,SU,34,36.1,8.6,2.1,1.0,1.4,1.4,2017
511,D.J. Miles,UNC,29,27.3,2.4,1.2,0.4,0.0,0.0,2017
512,Ryan Welage,SJSU,30,27.4,4.5,1.1,0.6,0.2,0.2,2017
513,Travis Munnings,ULM,33,33.7,8.1,2.0,0.8,0.3,0.3,2017
514,Jaron Hopkins,CSUF,33,29.7,5.5,3.6,2.1,0.2,0.2,2017
515,Calvin Hermanson,SMC,34,28.6,3.0,0.9,0.5,0.2,0.2,2017
516,Nick Emery,BYU,34,30.1,3.1,2.4,1.6,0.3,0.3,2017
517,Deon Edwin,KSU,36,28.6,5.6,2.4,1.3,0.4,0.4,2017
518,Steve Vasturia,ND,36,34.6,3.9,3.3,1.2,0.1,0.1,2017
519,Rasheen Dunn,SFC,30,29.9,5.1,1.6,1.4,0.1,0.1,2017
520,Justin Bibbins,LBSU,33,32.8,3.2,4.6,1.3,0.0,0.0,2017
521,Grant Riller,C of C,35,27.0,2.1,1.2,0.9,0.2,0.2,2017
522,Obi Enechionyia,TEM,32,32.8,5.8,1.0,0.7,1.5,1.5,2017
523,Keith Braxton,SFU,34,33.4,8.6,3.1,1.4,0.4,0.4,2017
524,Kris Jenkins,VILL,36,31.1,4.1,2.0,1.1,0.3,0.3,2017
525,Averyl Ugba,GSU,30,30.0,9.7,0.7,1.2,0.7,0.7,2017
526,Glynn Watson,UNL,31,31.6,3.0,2.6,1.6,0.1,0.1,2017
527,Deron Powers,HOF,32,33.2,2.3,5.2,0.6,0.0,0.0,2017
528,Wesley Iwundu,KSU,35,31.4,6.3,3.5,1.0,0.3,0.3,2017
529,Zak Irvin,UM,38,35.4,4.5,3.0,0.9,0.1,0.1,2017
530,Elijah Wilson,CCU,39,30.3,3.2,1.3,1.0,0.1,0.1,2017
531,Bam Adebayo,UK,38,30.2,8.0,0.8,0.7,1.5,1.5,2017
532,Kris Acox,FU,35,28.7,7.7,1.4,1.4,0.7,0.7,2017
533,Shake Milton,SMU,35,35.4,4.1,4.5,1.3,0.3,0.3,2017
534,Paris Lee,ISU,35,30.9,3.7,5.0,1.9,0.1,0.1,2017
535,Ahmad Caver,ODU,31,35.3,3.5,4.8,1.3,0.2,0.2,2017
536,Chaise Daniels,QU,31,28.3,6.2,1.3,0.5,1.7,1.7,2017
537,Ryan Andino,UMES,34,31.0,2.0,1.0,0.9,0.0,0.0,2017
538,Willie Conner,UB,32,31.2,2.8,1.1,0.5,0.3,0.3,2017
539,Jordan McLaughlin,USC,36,34.1,3.6,5.5,1.5,0.1,0.1,2017
540,Justin Patton,CU,35,25.3,6.2,1.2,0.9,1.4,1.4,2017
541,Wyatt Walker,SU,34,29.1,9.7,1.5,0.6,0.9,0.9,2017
542,Nick Masterson,KENN,31,30.7,2.4,3.1,0.8,0.1,0.1,2017
543,Julian Eleby,VMI,30,32.0,5.1,2.2,1.0,0.2,0.2,2017
544,Michael Kessens,FIU,29,30.2,9.0,1.1,0.9,0.6,0.6,2017
545,Alex Copeland,YALE,28,25.0,1.8,2.0,0.8,0.0,0.0,2017
546,Aubrey Williams,KENN,32,32.2,10.8,1.3,0.8,0.7,0.7,2017
547,Kyle Washington,UC,36,24.7,6.8,0.9,0.4,1.2,1.2,2017
548,R.J. White,UNCG,35,25.4,6.7,1.2,0.9,1.1,1.1,2017
549,Tyrell Nelson,GWU,33,27.2,7.0,1.3,0.7,0.5,0.5,2017
550,Mike Rodriguez,SIU,33,32.6,2.3,4.0,1.4,0.2,0.2,2017
551,Brian Dawkins,ELON,32,26.1,5.3,0.9,0.4,0.2,0.2,2017
552,Jeremy Hemsley,SDSU,32,28.7,2.4,2.1,0.6,0.3,0.3,2017
553,Brian Parker,MAR,30,30.5,5.9,3.1,0.8,0.0,0.0,2017
554,T.J. Wallace,PAC,30,31.5,3.7,3.0,0.8,0.1,0.1,2017
555,Miye Oni,YALE,29,31.2,6.3,2.7,0.7,1.1,1.1,2017
556,Arnaud Moto,TU,33,26.3,6.6,1.3,0.8,0.2,0.2,2017
557,Grant Benzinger,WRST,32,32.7,5.8,1.6,0.7,0.2,0.2,2017
558,Corey Sanders,RU,33,30.4,3.2,3.2,1.3,0.5,0.5,2017
559,Elijah Pemberton,HOF,31,32.3,3.4,2.0,0.8,0.1,0.1,2017
560,Charlie Brown,SJU,31,34.2,5.0,1.1,0.8,0.7,0.7,2017
561,Cody Wichmann,UWM,35,32.8,3.9,1.5,0.8,0.1,0.1,2017
562,Markel Crawford,UM,32,32.3,4.4,1.9,1.4,0.1,0.1,2017
563,Anthony Lamb,UVM,35,22.5,5.5,0.7,0.8,1.2,1.2,2017
564,Robert Johnson,IU,34,29.4,4.4,2.5,0.9,0.1,0.1,2017
565,Jordan Fox,USMA,32,32.1,2.4,4.6,0.8,0.0,0.0,2017
566,Jaylen Barford,U of A,36,25.4,3.8,2.0,1.2,0.2,0.2,2017
567,Javier Martinez,UTM,31,28.9,8.6,1.6,0.5,0.5,0.5,2017
568,Calaen Robinson,PSU,31,34.8,3.3,4.1,2.4,0.0,0.0,2017
569,Andre Fox,HP,31,29.5,4.2,2.2,0.8,0.6,0.6,2017
570,Armel Potter,CSU,31,31.6,2.6,3.2,0.9,0.1,0.1,2017
571,Rob Marberry,LIP,33,24.2,4.9,2.1,0.5,0.9,0.9,2017
572,Dequon Miller,MSU,33,35.6,3.0,3.8,1.1,0.0,0.0,2017
573,Lamar Stevens,PSU,33,27.8,5.5,1.7,0.8,0.6,0.6,2017
574,Harald Frey,MSU,32,33.2,2.5,3.4,0.8,0.0,0.0,2017
575,Tevin Bellinger,PVAMU,32,27.7,3.6,2.6,1.4,0.1,0.1,2017
576,Sam Hunt,NC A&T,32,34.4,1.7,1.8,0.6,0.0,0.0,2017
577,Damiyne Durham,CSUB,35,21.2,3.1,0.8,1.3,0.4,0.4,2017
578,London Perrantes,UVA,34,32.1,3.0,3.8,0.7,0.1,0.1,2017
579,Zack Denny,BGSU,31,27.5,5.0,1.1,2.0,0.4,0.4,2017
580,Dorian Pickens,SU,31,29.9,3.5,1.2,1.0,0.1,0.1,2017
581,Cameron Jackson,WC,33,20.9,5.7,1.5,1.3,0.9,0.9,2017
582,Dedrick Basile,CSUB,35,29.8,3.2,3.0,1.6,0.1,0.1,2017
583,Donte Clark,UMass,33,28.7,3.8,2.9,0.9,0.4,0.4,2017
584,Isaac Haas,PU,35,19.5,5.0,0.6,0.3,0.7,0.7,2017
585,Jared Terrell,URI,35,30.7,2.9,2.0,1.0,0.2,0.2,2017
586,Marcus Barham,FAMU,30,30.9,3.6,2.0,1.1,0.5,0.5,2017
587,Daniel Dingle,TEM,32,35.6,4.5,3.5,1.0,0.6,0.6,2017
588,Jovan Mooring,UNLV,32,29.8,2.7,4.0,1.1,0.1,0.1,2017
589,David Efianayi,GWU,32,25.5,2.5,1.9,1.0,0.2,0.2,2017
590,Lavon Long,SC,31,32.7,6.3,2.6,1.0,0.8,0.8,2017
591,Ike Iroegbu,WSU,31,34.2,4.2,3.6,0.7,0.1,0.1,2017
592,Vince Edwards,PU,35,28.6,4.9,3.2,0.5,0.5,0.5,2017
593,Malcolm Drumwright,JSU,35,33.1,2.4,3.9,0.6,0.2,0.2,2017
594,Grant Williams,UT,32,25.4,5.9,1.1,0.8,1.9,1.9,2017
595,Hayden Graham,AF,32,29.4,5.8,2.0,0.7,0.6,0.6,2017
596,Junior Etou,TU,32,29.2,6.7,1.2,0.5,0.1,0.1,2017
597,"Darrell Brown, Jr.",BU,32,30.6,2.2,2.7,0.7,0.1,0.1,2017
598,Thomas Bryant,IU,34,28.1,6.6,1.5,0.8,1.5,1.5,2017
599,Noah Dickerson,UW,31,27.2,8.2,0.8,0.5,0.5,0.5,2017
600,Jordan Dartis,OU,31,34.9,3.6,1.8,1.3,0.2,0.2,2017
601,Matt Howard,PENN,28,30.0,6.8,1.5,1.2,0.3,0.3,2017
602,Lorenzo Bonam,U of U,32,29.8,3.1,3.1,1.4,0.3,0.3,2017
603,Emmitt Holt,PROV,32,27.5,5.4,1.0,0.7,0.8,0.8,2017
604,Kennedy Meeks,UNC,40,24.3,9.4,1.0,0.9,1.2,1.2,2017
605,Keyshawn Woods,WF,33,30.5,4.2,3.5,0.5,0.0,0.0,2017
606,Sean O'Brien,CU,32,36.2,2.4,4.1,1.1,0.0,0.0,2017
607,Myles Stephens,PRIN,30,27.7,4.6,1.1,0.7,0.7,0.7,2017
608,MiKyle Mcintosh,ISU,30,26.7,5.6,1.8,0.7,0.8,0.8,2017
609,Jalen Henry,SIUE,30,26.1,5.6,0.4,0.4,0.8,0.8,2017
610,Emile Blackman,DUQ,32,30.2,4.0,1.4,0.5,0.2,0.2,2017
611,Obinna Oleka,ASU,33,32.8,9.9,1.2,1.0,0.8,0.8,2017
612,Deshon Taylor,CSUF,33,28.2,2.4,2.1,1.2,0.0,0.0,2017
613,Tim Coleman,NJIT,31,29.2,6.9,2.4,1.2,1.0,1.0,2017
614,Stone Gettings,COR,29,25.6,5.8,2.9,0.7,0.9,0.9,2017
615,DeJuan Clayton,CSU,32,32.4,2.1,3.1,1.0,0.2,0.2,2017
616,Brandon Boyd,ISU,30,30.1,2.7,1.2,1.4,0.0,0.0,2017
617,Quentin Snider,U of L,28,31.3,2.7,4.1,0.6,0.0,0.0,2017
618,Ryan Funk,MAR,28,31.4,2.6,0.8,0.5,0.0,0.0,2017
619,Jalen Jones,UTA,32,25.7,4.0,1.2,1.0,0.2,0.2,2017
620,Nick Perkins,UB,32,25.8,6.7,0.7,0.3,0.8,0.8,2017
621,Eli Chuha,NMSU,34,26.0,8.9,1.1,0.6,0.4,0.4,2017
622,Paris Austin,BSU,32,28.5,3.3,2.8,0.6,0.1,0.1,2017
623,Seth Towns,HAR,28,24.6,4.4,1.3,1.0,0.5,0.5,2017
624,Devontae Cacok,UNCW,35,25.9,9.8,0.4,1.1,1.3,1.3,2017
625,K.J. Lawson,UM,32,33.7,8.1,2.8,0.5,0.4,0.4,2017
626,Vic Law,NU,36,32.1,5.8,1.8,1.1,0.5,0.5,2017
627,Elijah Stewart,USC,36,29.8,3.9,1.2,0.8,1.2,1.2,2017
628,Glenn Sanabria,SFC,30,33.3,2.1,2.5,1.2,0.2,0.2,2017
629,Brett Bisping,SC,34,32.6,9.7,1.6,1.2,0.5,0.5,2017
630,Matt Thomas,ISU,35,30.9,3.9,1.7,0.9,0.1,0.1,2017
631,Tyler Cook,UI,27,24.5,5.3,1.0,0.7,0.4,0.4,2017
632,Khyri Thomas,CU,35,31.2,5.8,3.3,1.5,0.4,0.4,2017
633,Aaron Holiday,UCLA,36,26.4,2.9,4.4,1.1,0.2,0.2,2017
634,Marc Loving,OSU,32,33.9,4.7,1.9,0.6,0.5,0.5,2017
635,Paris Collins,JSU,24,32.2,5.2,2.8,2.0,0.5,0.5,2017
636,Justin Tillman,VCU,33,25.5,8.7,0.4,0.3,0.5,0.5,2017
637,Amir Coffey,U of M,33,33.2,3.8,3.1,1.1,0.2,0.2,2017
638,Hayden Dalton,UW,38,26.8,8.3,2.6,0.4,0.9,0.9,2017
