Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
317,Marcus Weathers,DUQ,30,29.4,8.1,1.7,1.1,1.3,1.3,2020
318,Chudier Bile,NSU,28,24.3,7.6,1.6,0.7,1.5,1.5,2020
319,Stef Smith,UVM,33,28.3,2.8,2.6,1.1,0.1,0.1,2020
320,Derek Hawthorne,UTM,29,34.0,6.1,2.3,1.1,0.2,0.2,2020
321,Kendric Davis,SMU,26,34.8,4.1,6.7,1.2,0.1,0.1,2020
322,Cameron Healy,ALB,31,30.4,4.0,2.2,0.8,0.2,0.2,2020
323,Jarrod West,MU,32,36.1,4.0,4.1,2.0,0.2,0.2,2020
324,Xavier Sneed,KSU,32,32.6,4.8,1.7,1.8,0.3,0.3,2020
325,Damani Applewhite,SCSU,29,32.0,6.6,0.9,0.5,0.5,0.5,2020
326,Andrew Fleming,UM,30,34.2,6.2,2.6,1.4,0.8,0.8,2020
327,Jordan Cohen,LU,32,32.4,3.5,4.2,1.3,0.1,0.1,2020
328,John-Michael Wright,HP,32,32.4,5.3,2.3,1.1,0.3,0.3,2020
329,Cletrell Pope,BCU,29,29.4,11.9,1.0,1.3,1.3,1.3,2020
330,Liam Robbins,DU,34,27.0,7.1,0.8,0.6,2.9,2.9,2020
331,Kyle Lofton,STBN,31,38.4,2.6,6.0,1.4,0.1,0.1,2020
332,Robert Allen,SU,32,33.0,7.0,1.4,1.1,1.3,1.3,2020
333,Christion Thompson,TU,30,33.8,6.3,2.8,1.9,0.5,0.5,2020
334,Amadou Sow,UCSB,31,27.0,7.0,0.8,0.7,1.1,1.1,2020
335,Ike Smith,GSU,32,30.2,5.5,2.1,0.8,0.5,0.5,2020
336,Alpha Diallo,PROV,31,32.7,7.8,2.5,1.5,0.9,0.9,2020
337,Carson Williams,WKU,30,34.1,6.6,1.7,1.1,0.8,0.8,2020
338,Isiaha Mike,SMU,30,30.7,6.3,1.8,1.4,0.6,0.6,2020
339,Nick Richards,UK,31,29.7,7.8,0.2,0.1,2.1,2.1,2020
340,Keyontae Johnson,UF,31,31.3,7.1,1.6,1.2,0.3,0.3,2020
341,Joe Wieskamp,UI,31,32.5,6.1,1.6,1.0,0.5,0.5,2020
342,T.J. Haws,BYU,32,32.4,2.4,5.7,1.3,0.2,0.2,2020
343,David Azore,UTA,32,30.0,4.8,3.7,1.0,0.2,0.2,2020
344,Jimmy Whitt,U of A,32,37.0,5.1,2.2,1.4,0.4,0.4,2020
345,Kaleb Wesson,OSU,31,29.4,9.3,1.9,0.7,1.0,1.0,2020
346,Tommy Bruner,USCU,33,29.6,2.1,2.3,0.9,0.0,0.0,2020
347,Tyrique Jones,XAV,32,28.2,11.0,1.5,1.0,1.1,1.1,2020
348,Nico Mannion,U of A,32,32.3,2.5,5.3,1.2,0.0,0.0,2020
349,Tyrese Maxey,UK,31,34.5,4.3,3.2,0.9,0.4,0.4,2020
350,Koreem Ozier,SHU,31,29.5,3.3,1.9,1.1,0.1,0.1,2020
351,Jordan Shepherd,CHAR,27,33.7,3.2,4.1,0.8,0.3,0.3,2020
352,Ivan Gandia-Rosa,UNF,33,33.0,3.3,6.4,1.1,0.0,0.0,2020
353,Hunter Hale,WIN,32,26.5,3.6,1.8,1.0,0.1,0.1,2020
354,Nike Sibande,MU,31,28.8,5.9,1.7,0.8,0.1,0.1,2020
355,Maurice Howard,ASU,28,33.5,2.9,3.8,1.2,0.1,0.1,2020
356,Braun Hartfield,USD,32,34.4,5.3,2.2,1.1,0.6,0.6,2020
357,Xeyrius Williams,AKR,31,31.6,9.5,1.3,0.8,0.9,0.9,2020
358,Tyson Carter,MSU,31,28.8,2.6,3.1,1.1,0.1,0.1,2020
359,MaCio Teague,BU,28,32.6,4.6,1.9,1.0,0.2,0.2,2020
360,Corey Kispert,GU,33,33.0,4.0,2.1,0.9,0.4,0.4,2020
361,Majesty Brandon,CAN,32,28.9,4.1,1.4,1.2,0.2,0.2,2020
362,Chance Hunter,LBSU,32,26.8,5.0,1.0,0.6,0.2,0.2,2020
363,L.J. Thorpe,UNCA,31,28.5,6.4,2.3,1.4,0.2,0.2,2020
364,Bodie Hume,UNC,31,31.6,5.0,1.3,0.8,1.0,1.0,2020
365,Jeff Dowtin,URI,29,35.6,3.5,3.2,1.3,0.3,0.3,2020
366,Kessler Edwards,PU,32,33.2,7.5,1.3,1.0,1.9,1.9,2020
367,Tyler Bey,CU,31,29.0,9.0,1.5,1.5,1.2,1.2,2020
368,Javon Greene,GMU,31,32.2,5.6,2.6,1.8,0.2,0.2,2020
369,Ishmael El-Amin,BSU,31,32.5,3.1,2.3,1.1,0.2,0.2,2020
370,K.J. Jackson,UMBC,29,34.2,4.4,4.2,1.7,0.6,0.6,2020
371,Dexter McClanahan,NSU,31,30.8,2.7,2.1,1.3,0.2,0.2,2020
372,Dallas Morgan,CMU,31,27.2,3.5,1.2,1.0,0.1,0.1,2020
373,Troymain Crosby,ASU,29,27.1,5.4,1.9,1.2,0.2,0.2,2020
374,De'Sean Allen-Eikens,UND,33,29.6,4.8,1.1,0.6,0.3,0.3,2020
375,Udoka Azubuike,KU,31,27.7,10.5,0.9,0.5,2.6,2.6,2020
376,John Fulkerson,UT,31,30.2,5.9,1.3,1.1,0.9,0.9,2020
377,Olivier Sarr,WF,30,26.7,9.0,0.9,0.4,1.2,1.2,2020
378,Mamadi Diakite,UVA,30,32.8,6.8,0.6,0.8,1.3,1.3,2020
379,Stanley Davis,MSU,30,29.5,6.0,2.5,0.9,0.3,0.3,2020
380,Trey Murphy III,RU,29,30.2,5.5,1.2,0.9,0.6,0.6,2020
381,"Xavier Tillman, Sr.",MSU,31,32.1,10.3,3.0,1.2,2.1,2.1,2020
382,J.T. Gibson,UNO,31,33.8,2.6,2.2,1.0,0.0,0.0,2020
383,"Rod Melton, Jr.",FAMU,27,33.1,3.1,1.6,1.3,0.0,0.0,2020
384,Gaige Prim,MSU,28,21.8,4.9,1.6,0.6,0.7,0.7,2020
385,Tajion Jones,UNCA,31,33.4,4.3,0.7,0.8,0.2,0.2,2020
386,Jordan Bowden,UT,31,34.5,4.0,2.7,1.0,0.3,0.3,2020
387,Manny Camper,SC,30,36.0,10.4,2.4,0.9,0.3,0.3,2020
388,David Collins,USF,30,32.6,4.0,1.8,1.8,0.4,0.4,2020
389,Quan Jackson,GSU,33,33.1,4.5,1.5,2.6,0.4,0.4,2020
390,Devon Goodman,PENN,27,36.4,3.4,3.1,1.6,0.3,0.3,2020
391,Killian Tillie,GU,24,24.6,5.0,1.9,1.0,0.8,0.8,2020
392,Allen Betrand,TU,32,28.8,2.7,1.4,0.5,0.2,0.2,2020
393,Tray Boyd III,ETSU,34,25.9,2.4,2.2,1.5,0.2,0.2,2020
394,Alex Morales,WC,28,30.6,5.8,3.1,1.1,0.3,0.3,2020
395,Trendon Watford,LSU,31,31.5,7.2,1.7,0.9,0.7,0.7,2020
396,Martins Igbanu,TU,31,26.7,5.0,0.8,0.5,0.3,0.3,2020
397,Marcus Domask,SIU,32,34.8,5.2,2.5,0.9,0.4,0.4,2020
398,Josh Williams,RMU,34,32.1,4.4,2.6,1.1,0.1,0.1,2020
399,Myles Smith,TAMU-CC,31,31.4,4.5,3.1,1.2,0.0,0.0,2020
400,Trayce Jackson-Davis,IU,32,29.4,8.4,1.2,0.7,1.8,1.8,2020
401,Corey Allen,GSU,32,27.9,3.0,1.8,1.0,0.1,0.1,2020
402,Jordan Dingle,PENN,25,31.4,3.4,2.2,0.8,0.0,0.0,2020
403,Nate Johnson,GWU,30,32.2,4.7,1.2,1.7,0.4,0.4,2020
404,Tyler Hooker,KENN,25,32.8,3.8,2.0,1.0,0.0,0.0,2020
405,Chad Lott,USA,31,32.6,5.6,1.2,1.3,0.6,0.6,2020
406,"Ferron Flavors, Jr.",CBU,31,30.4,3.5,0.8,0.5,0.1,0.1,2020
407,Jr. Clay,TTU,31,29.6,3.6,3.9,1.8,0.2,0.2,2020
408,A.J. Lawson,USC,31,29.1,3.7,1.9,1.2,0.1,0.1,2020
409,Jonah Mathews,USC,31,32.2,2.5,1.9,1.4,0.2,0.2,2020
410,Grant Golden,RICH,29,26.0,6.9,3.4,0.6,0.9,0.9,2020
411,Malik Curry,ODU,32,31.2,3.1,4.0,1.1,0.3,0.3,2020
412,A.J. Bramah,RMU,33,28.8,8.2,1.3,0.9,0.5,0.5,2020
413,Andrew Garcia,SB,33,30.6,6.7,1.9,1.6,0.3,0.3,2020
414,Mack Smith,EIU,32,31.5,3.1,1.8,0.8,0.5,0.5,2020
415,JaQuori McLaughlin,UCSB,30,34.2,3.3,4.1,1.0,0.2,0.2,2020
416,Ramon Vila,UTC,33,25.2,5.8,1.3,0.6,0.4,0.4,2020
417,Cameron Oluyitan,SUU,32,33.4,4.4,1.8,1.2,0.1,0.1,2020
418,"Kim Aiken, Jr.",EWU,31,32.8,9.7,1.3,1.7,1.0,1.0,2020
419,Kofi Cockburn,U of I,31,27.5,8.8,0.6,0.5,1.4,1.4,2020
420,Koby Thomas,CSU,31,28.2,6.9,0.7,1.3,0.5,0.5,2020
421,C.J. Bryce,NCST,28,33.5,6.2,2.1,1.2,0.2,0.2,2020
422,Dylan Frye,BGSU,28,29.7,3.5,4.0,0.5,0.1,0.1,2020
423,T.J. Gibbs,ND,32,34.9,2.2,3.2,1.0,0.1,0.1,2020
424,Cartier Diarra,KSU,32,31.2,3.8,4.2,1.8,0.3,0.3,2020
425,Brandon Austin,SU,32,32.1,3.8,0.5,1.0,0.2,0.2,2020
426,Isaiah Crawley,GSU,29,28.7,6.7,1.9,0.7,0.4,0.4,2020
427,Cory Hightower,PC,31,32.8,6.1,2.5,1.0,0.4,0.4,2020
428,Keaston Willis,UIW,31,30.8,2.7,1.0,0.8,0.1,0.1,2020
429,Marquis Eaton,ASU,32,32.3,3.1,2.8,1.5,0.2,0.2,2020
430,Myreon Jones,PSU,25,28.6,2.7,3.0,1.3,0.2,0.2,2020
431,Emmitt Williams,LSU,31,27.9,6.6,1.2,0.8,1.2,1.2,2020
432,Isaiah Stevens,CSU,32,32.7,3.1,4.5,0.8,0.1,0.1,2020
433,Trevelin Queen,NMSU,26,27.5,5.2,2.4,1.7,0.3,0.3,2020
434,Justin Roberts,GSU,32,30.7,3.5,3.6,1.5,0.2,0.2,2020
435,James Butler,DREX,33,32.5,11.7,2.2,0.6,1.0,1.0,2020
436,Dejan Vasiljevic,UM,31,33.7,4.2,1.0,0.6,0.1,0.1,2020
437,Caleb Mills,U of H,31,22.5,2.6,1.1,0.5,0.2,0.2,2020
438,Zion Young,WIU,26,28.8,4.5,1.5,0.3,0.2,0.2,2020
439,Andy Van Vliet,W&M,32,30.8,8.7,1.5,0.4,1.3,1.3,2020
440,Tamenang Choh,BU,27,31.5,8.1,3.3,0.7,0.6,0.6,2020
441,K.J. Lawson,TU,29,36.3,5.5,2.2,1.2,0.2,0.2,2020
442,Clay Mounce,FU,32,30.2,6.0,2.1,1.5,0.7,0.7,2020
443,Tavin Lovan,UAB,32,29.3,4.8,2.1,1.3,0.4,0.4,2020
444,Junior Ballard,POLY,30,26.9,3.7,1.4,1.0,0.3,0.3,2020
445,Jaheam Cornwall,GWU,32,30.7,3.9,3.3,0.8,0.1,0.1,2020
446,Rapolas Ivanauskas,CU,34,29.0,7.6,2.1,0.6,0.5,0.5,2020
447,Kaleb Bishop,FDU,28,32.8,8.2,1.0,0.5,1.3,1.3,2020
448,Sacar Anim,MU,30,33.5,4.1,1.4,1.0,0.3,0.3,2020
449,Jubrile Belo,MSU,31,26.1,6.4,0.7,0.5,1.2,1.2,2020
450,Chris Smith,UCLA,31,28.2,5.4,1.6,1.0,0.4,0.4,2020
451,"Jay Heath, Jr.",BC,31,33.2,3.4,2.1,1.3,0.1,0.1,2020
452,Haanif Cheatham,UNL,32,32.2,3.9,1.6,1.1,0.2,0.2,2020
453,Joe Mooney,UCD,32,25.9,3.1,1.4,0.9,0.2,0.2,2020
454,"Travis Fields, Jr.",RU,31,32.1,2.5,3.4,0.9,0.1,0.1,2020
455,Nate Reuvers,UW,31,26.3,4.5,0.6,0.5,1.9,1.9,2020
456,Miller Kopp,NU,31,32.3,3.5,1.2,0.5,0.2,0.2,2020
457,Kevin McKay,CMU,28,29.3,6.2,1.6,1.6,0.8,0.8,2020
458,Aamir Simms,CLEM,30,31.6,7.2,2.6,1.0,0.8,0.8,2020
459,Austen Awosika,CSUF,31,35.6,4.5,4.3,1.2,0.2,0.2,2020
460,Collin Welp,UCI,32,23.4,5.9,1.8,0.8,0.4,0.4,2020
461,Moses Wright,GT,31,30.4,7.0,0.9,0.6,1.2,1.2,2020
462,M.J. Randolph,FAMU,27,33.8,5.8,2.7,1.8,0.1,0.1,2020
463,Gabe Watson,USM,31,35.7,3.6,3.4,1.0,0.1,0.1,2020
464,Davide Moretti,TTU,31,34.2,1.7,2.3,1.2,0.0,0.0,2020
465,James Bouknight,UConn,28,25.9,4.1,1.3,0.8,0.2,0.2,2020
466,Walter Whyte,BU,34,30.3,7.4,0.8,0.7,0.5,0.5,2020
467,Osasumwen Osaghae,FIU,32,27.2,8.1,0.5,0.8,3.7,3.7,2020
468,Jaden McDaniels,UW,31,31.0,5.8,2.1,0.8,1.4,1.4,2020
469,Rayshaun Hammonds,UGA,32,28.0,7.4,1.5,0.8,0.4,0.4,2020
470,Jordan Dartis,OU,29,31.3,2.3,1.2,1.1,0.1,0.1,2020
471,Jordan Hairston,TAMU-CC,26,27.5,2.1,1.2,1.0,0.1,0.1,2020
472,DeAndre Jones,UCA,22,29.6,3.9,6.0,1.0,0.0,0.0,2020
473,Zavier Simpson,UM,30,33.7,4.5,7.9,1.0,0.1,0.1,2020
474,Nick Guadarrama,UNH,29,31.6,7.1,2.4,0.7,0.3,0.3,2020
475,Chris Duarte,UO,28,30.1,5.6,1.6,1.7,0.5,0.5,2020
476,Nico Carvacho,CSU,32,29.1,10.8,1.8,0.8,0.6,0.6,2020
477,Souley Boum,UTEP,32,31.4,3.6,2.0,0.8,0.1,0.1,2020
478,Daquan Bracey,LTU,30,28.3,2.0,2.9,1.1,0.1,0.1,2020
479,Tyere Marshall,RU,29,24.9,8.0,1.1,0.4,0.4,0.4,2020
480,Zach Hunsaker,BU,27,32.8,3.4,1.3,1.5,0.1,0.1,2020
481,K.J. Riley,UE,32,31.9,4.0,2.8,0.8,0.2,0.2,2020
482,Markell Johnson,NCST,31,34.1,4.4,6.8,1.9,0.3,0.3,2020
483,Onno Steger,WCU,31,30.3,4.7,1.4,0.6,0.2,0.2,2020
484,Joshua Patton,CSUS,30,28.2,5.7,0.8,0.6,1.9,1.9,2020
485,Tyrese Martin,URI,30,34.1,7.0,1.1,1.1,0.3,0.3,2020
486,Brandon Averette,UVU,30,32.2,2.1,3.0,0.9,0.2,0.2,2020
487,Isaac Okoro,AU,28,31.5,4.4,2.0,0.9,0.9,0.9,2020
488,Xavier Green,ODU,32,36.0,4.2,2.6,0.9,0.1,0.1,2020
489,Marcus Santos-Silva,VCU,31,27.3,8.9,0.9,1.1,1.3,1.3,2020
490,Tyler Stevenson,USM,31,27.5,6.6,1.0,0.5,0.5,0.5,2020
491,O'Showen Williams,ASU,31,34.6,4.4,2.2,1.8,0.2,0.2,2020
492,Jabari Rice,NMSU,30,26.3,5.1,1.9,0.8,0.2,0.2,2020
493,Sean Sutherlin,UNH,28,33.9,9.3,2.6,1.0,0.4,0.4,2020
494,Troy Simons,KSU,32,33.3,3.5,2.0,1.3,0.3,0.3,2020
495,"Kerry Blackshear, Jr.",UF,31,27.2,7.5,1.6,0.6,0.6,0.6,2020
496,D.J. Funderburk,NCST,30,25.9,6.1,0.3,0.9,0.8,0.8,2020
497,Christian Agnew,UNA,30,30.8,4.4,1.5,1.6,0.2,0.2,2020
498,Jacob Gilyard,RICH,31,36.6,3.1,5.7,3.2,0.2,0.2,2020
499,Nick Sherod,RICH,31,29.5,5.4,1.6,0.9,0.1,0.1,2020
500,"Lavar Batts, Jr.",UNCA,31,27.5,2.6,2.5,1.8,0.2,0.2,2020
501,Matt Coleman III,UT,30,33.5,3.0,3.4,1.3,0.1,0.1,2020
502,Bo Hodges,ETSU,33,29.9,5.8,2.5,1.4,0.8,0.8,2020
503,Devante Jackson,GSU,32,27.0,5.3,1.3,0.2,0.6,0.6,2020
504,Caleb Catto,FGC,32,32.1,3.9,2.6,0.8,0.2,0.2,2020
505,Paul Scruggs,XAV,28,33.3,4.5,2.9,1.2,0.4,0.4,2020
506,Daeqwon Plowden,BGSU,31,31.4,8.5,0.8,0.9,0.7,0.7,2020
507,Anthony Roberts,KSU,30,29.0,2.9,2.4,0.9,0.1,0.1,2020
508,Justin Champagnie,PITT,33,32.5,7.0,0.7,1.1,0.8,0.8,2020
509,Devon Daniels,NCST,32,31.1,5.3,2.2,1.7,0.4,0.4,2020
510,Tate Hall,L-IL,32,32.8,3.9,2.2,1.5,0.1,0.1,2020
511,Tobi Ewuosho,ASU,32,29.9,6.0,1.4,1.1,0.3,0.3,2020
512,Dru Smith,MU,31,32.8,4.2,3.9,2.1,0.4,0.4,2020
513,LaDavius Draine,USM,31,32.2,4.7,2.1,1.0,0.2,0.2,2020
514,Jacara Cross,JSU,31,23.2,4.5,0.5,0.6,0.7,0.7,2020
515,Devin Vassell,FSU,30,28.7,5.1,1.6,1.4,1.0,1.0,2020
516,Terrance McBride,COR,27,32.9,3.8,3.2,1.0,0.1,0.1,2020
517,K.J. Williams,MSU,32,23.3,7.2,1.0,1.1,0.7,0.7,2020
518,Jordan Miller,GMU,32,32.4,5.2,1.4,1.1,0.2,0.2,2020
519,Derryck Thornton,BC,29,31.4,2.8,3.4,1.1,0.2,0.2,2020
520,Will Rayman,CU,34,33.0,9.0,1.7,0.8,1.0,1.0,2020
521,LaQuincy Rideau,USF,31,32.5,4.4,4.2,2.5,0.2,0.2,2020
522,Antonio Green,MTSU,31,32.1,3.2,2.6,1.2,0.1,0.1,2020
523,David Jean-Baptiste,UTC,33,30.3,3.9,2.4,0.9,0.1,0.1,2020
524,Keith Williams,UC,30,28.8,4.6,1.6,1.2,0.9,0.9,2020
525,John Knight III,SUU,31,26.3,3.9,3.0,1.0,0.5,0.5,2020
526,Travis Evee,VMI,33,28.9,2.3,2.4,1.4,0.1,0.1,2020
527,Jordan Barnes,ISU,30,33.8,3.7,3.7,1.6,0.1,0.1,2020
528,Collin Smith,UCF,30,26.2,6.3,1.9,0.8,0.6,0.6,2020
529,Morgan Means,SEA,27,35.0,5.1,3.0,1.4,0.0,0.0,2020
530,Zeke Moore,SIUE,31,28.4,3.6,1.5,0.6,0.3,0.3,2020
531,"Wayne Bistol, Jr.",HU,33,31.0,4.3,1.8,0.9,0.4,0.4,2020
532,Fred Scott,RU,30,28.9,5.2,1.4,0.7,0.3,0.3,2020
533,Tarik Cool,ISU,30,28.2,2.3,2.9,0.8,0.1,0.1,2020
534,Malik Johnson,CAN,32,38.2,5.8,5.9,2.0,0.1,0.1,2020
535,Cassius Stanley,DUKE,29,27.4,4.9,1.0,0.7,0.7,0.7,2020
536,Trae Berhow,UNI,31,33.1,5.7,0.9,0.6,0.1,0.1,2020
537,Nate Kennell,BU,34,33.0,4.3,2.2,1.2,0.2,0.2,2020
538,Tyler Scanlon,BEL,33,30.9,4.4,2.7,1.2,0.1,0.1,2020
539,Mahamadou Diawara,STET,33,26.2,6.5,0.7,0.5,0.5,0.5,2020
540,Ryan Swan-Ford,AF,32,26.5,5.2,1.8,0.8,0.2,0.2,2020
541,Corey Manigault,UNM,33,24.4,4.5,0.7,1.2,0.5,0.5,2020
542,Ja'Vonte Smart,LSU,31,34.2,3.5,4.2,1.1,0.2,0.2,2020
543,Josh Nebo,TAMU,29,28.9,6.2,0.8,0.4,1.9,1.9,2020
544,Jahmir Young,CHAR,29,32.3,5.2,2.8,1.6,0.3,0.3,2020
545,Daryl Edwards,UTEP,32,34.1,1.9,2.0,0.5,0.2,0.2,2020
546,Kameron McGusty,UM,28,29.5,4.0,1.6,0.7,0.2,0.2,2020
547,Josip Vrankic,SCU,31,27.9,5.4,2.7,1.3,0.5,0.5,2020
548,Joseph Girard III,SU,32,33.0,3.0,3.5,1.5,0.1,0.1,2020
549,Evan Leonard,UCI,27,28.1,3.4,2.2,1.3,0.3,0.3,2020
550,Jamari Blackmon,UNA,30,32.3,2.4,2.8,1.0,0.1,0.1,2020
551,"Cedric Henderson, Jr.",CAM,31,29.1,4.5,1.8,0.8,0.6,0.6,2020
552,Michael Carter III,LBSU,31,25.3,2.8,2.6,1.1,0.2,0.2,2020
553,Hasahn French,SLU,30,31.9,10.4,2.3,1.0,2.6,2.6,2020
554,Travis Washington,UVU,28,31.1,3.4,4.6,1.2,0.1,0.1,2020
555,Willie Jackson,U of T,32,34.4,12.0,2.2,0.7,0.5,0.5,2020
556,Avery Sullivan,LU,32,31.3,8.2,1.1,1.0,1.0,1.0,2020
557,Eyassu Worku,UCI,32,28.8,2.6,4.0,1.1,0.2,0.2,2020
558,"Ivy Smith, Jr.",GSU,32,32.5,3.4,5.1,2.3,0.2,0.2,2020
559,Cameron McGriff,OSU,32,30.1,6.6,1.2,0.4,0.2,0.2,2020
560,Jordan Walker,MSU,32,31.1,3.7,2.3,1.2,0.4,0.4,2020
561,Xzavier Malone-Key,FDU,26,29.2,3.3,2.0,0.5,0.1,0.1,2020
562,Deshaw Andrews,ASU,30,21.6,4.5,1.2,1.1,0.1,0.1,2020
563,Andre Jones,NSU,30,24.3,2.6,2.8,1.4,0.4,0.4,2020
564,Brian Warren,UTA,32,27.9,2.2,3.7,0.8,0.1,0.1,2020
565,Ben Pyle,WIU,26,34.3,5.3,1.5,1.0,0.6,0.6,2020
566,Corey Tillery,ASU,30,32.1,4.2,1.6,1.1,0.1,0.1,2020
567,Kevin Obanor,ORU,31,24.6,6.9,0.7,0.4,0.8,0.8,2020
568,Ty Taylor,EKU,33,30.7,3.7,1.4,1.1,0.1,0.1,2020
569,"Dachon Burke, Jr.",UNL,29,28.1,3.4,1.3,1.4,0.6,0.6,2020
570,Jamaree Bouyea,USF,34,33.1,4.4,3.5,1.6,0.6,0.6,2020
571,Isaiah White,UP,27,29.4,2.6,1.9,1.1,0.8,0.8,2020
572,Damian Chong Qui,MSMU,32,34.1,3.9,3.9,1.0,0.1,0.1,2020
573,Zach Walton,DREX,33,27.3,4.4,1.5,0.6,0.7,0.7,2020
574,Andre Fox,USA,31,27.9,2.9,1.5,0.9,0.1,0.1,2020
575,Andrew Lewis,CSU,26,29.5,4.0,1.6,1.0,0.2,0.2,2020
576,Matt Dentlinger,SDSU,32,27.7,6.0,1.9,0.5,1.2,1.2,2020
577,Matt Mitchell,SDSU,32,25.7,4.8,1.7,1.1,0.3,0.3,2020
578,Javante McCoy,BU,33,30.6,2.7,3.4,0.7,0.2,0.2,2020
579,Orlando Robinson,CSUF,30,27.2,6.6,1.6,0.8,1.0,1.0,2020
580,Sincere Carry,DUQ,30,35.5,3.9,5.3,0.9,0.1,0.1,2020
581,Fletcher Abee,CIT,30,32.4,1.9,1.4,1.1,0.1,0.1,2020
582,Cameron Alford,AAMU,30,28.5,5.5,2.0,1.3,0.1,0.1,2020
583,Hayden Koval,UCA,31,32.8,7.6,1.5,0.6,3.1,3.1,2020
584,Tevin Mack,CLEM,31,28.3,5.2,0.9,1.1,0.6,0.6,2020
585,Eddy Kayouloud,UCA,31,27.8,6.1,1.9,0.9,0.3,0.3,2020
586,Roderick Williams,BSU,32,22.9,8.9,1.1,0.9,0.2,0.2,2020
587,A.J. Wilson,GMU,32,27.8,7.4,1.0,0.6,2.9,2.9,2020
588,Noah Freidel,SDSU,32,29.2,4.1,1.7,0.6,0.3,0.3,2020
589,Nahziah Carter,UW,32,31.0,4.9,1.5,1.4,0.8,0.8,2020
590,Justyn Mutts,UD,33,31.8,8.4,2.2,1.3,1.0,1.0,2020
591,Ryan Allen,UD,33,33.7,2.1,2.1,0.9,0.3,0.3,2020
592,Brandon Rachal,TU,30,29.2,5.8,1.4,1.5,0.6,0.6,2020
593,Quentin Grimes,U of H,30,27.8,3.7,2.6,0.8,0.2,0.2,2020
594,Chaundee Brown,WF,23,28.1,6.5,1.4,0.5,0.1,0.1,2020
595,Andrew Robinson,CSU,31,33.6,4.9,0.7,0.5,0.0,0.0,2020
596,Ty Gordon,TU,31,26.3,2.9,3.2,1.0,0.0,0.0,2020
597,Ezra Manjon,UCD,32,30.8,3.2,4.1,0.8,0.1,0.1,2020
598,Darian Adams,TU,25,31.3,4.4,3.3,0.9,0.2,0.2,2020
599,Noah Kirkwood,HAR,27,28.9,3.7,2.3,1.0,0.3,0.3,2020
600,Jermaine Couisnard,USC,30,26.0,2.8,3.2,0.8,0.1,0.1,2020
601,Ron Harper,RU,31,28.1,5.8,1.0,0.8,0.8,0.8,2020
602,E.J. Stephens,LC,31,29.8,3.0,2.1,0.7,0.2,0.2,2020
603,Prentiss Hubb,ND,32,35.3,2.4,5.1,1.0,0.1,0.1,2020
604,Destin Barnes,JAC,32,29.2,3.4,0.9,0.4,0.1,0.1,2020
605,R.J. Nembhard,TCU,29,32.1,3.8,3.5,1.0,0.2,0.2,2020
606,Darius Banks,JMU,30,32.2,4.9,1.9,1.5,0.2,0.2,2020
607,Carl Pierre,UMass,31,33.4,3.4,1.6,0.7,0.0,0.0,2020
608,Cam Mack,UNL,28,34.8,4.5,6.4,1.3,0.4,0.4,2020
609,Dave Bell,JAC,31,24.9,10.0,1.0,0.3,2.0,2.0,2020
610,Landon Taliaferro,FU,31,30.2,2.0,0.4,0.6,0.2,0.2,2020
611,Roman Penn,DU,34,30.6,4.7,5.6,1.3,0.0,0.0,2020
612,Richmond Aririguzoh,PRIN,27,28.7,7.4,2.2,0.4,0.6,0.6,2020
613,David Duke,PROV,31,32.1,4.2,3.1,1.5,0.4,0.4,2020
614,DeJuan Clayton,CSU,31,33.9,3.7,3.5,1.6,0.0,0.0,2020
615,Jailyn Ingram,FAU,30,25.4,5.4,1.4,1.0,0.3,0.3,2020
616,"Scotty Pippen, Jr.",VU,32,29.8,2.8,3.6,1.1,0.1,0.1,2020
617,Josh Green,U of A,30,30.8,4.6,2.6,1.5,0.4,0.4,2020
618,"Joe Bryant, Jr.",NSU,30,29.5,3.8,2.1,1.8,0.1,0.1,2020
619,Brooks DeBisschop,NAU,29,32.2,8.1,2.9,1.3,0.9,0.9,2020
620,Jalen Ray,HOF,34,32.9,2.9,1.9,1.2,0.1,0.1,2020
621,"D.J. Burns, Jr.",WIN,33,17.5,4.1,1.2,0.5,0.7,0.7,2020
622,Trevon Faulkner,NKU,32,31.2,4.1,1.8,1.3,0.2,0.2,2020
623,Ruot Monyyong,UALR,31,32.4,9.8,1.5,1.0,2.0,2.0,2020
624,Rasheen Dunn,STJ,29,28.8,3.8,3.4,1.0,0.0,0.0,2020
625,Jaren English,STBN,24,31.5,4.8,2.2,0.6,0.2,0.2,2020
626,Justin Bean,USU,34,29.7,10.5,2.1,1.5,0.7,0.7,2020
627,Jalen Benjamin,UAB,31,27.7,2.8,1.4,0.7,0.1,0.1,2020
628,Malik Porter,ISU,30,25.9,5.2,1.1,0.8,1.1,1.1,2020
629,Chevez Goodwin,WC,35,21.8,6.2,0.9,0.3,1.1,1.1,2020
630,Jimbo Lull,USF,34,28.1,7.6,1.1,0.6,0.8,0.8,2020
631,De'Torrion Ware,JSU,32,20.8,5.3,1.1,0.7,0.3,0.3,2020
632,Mitchell Ballock,CU,31,36.0,5.3,3.1,0.8,0.3,0.3,2020
633,Trey Wertz,SCU,31,28.5,3.5,3.9,0.9,0.1,0.1,2020
634,Quincy McKnight,SHU,30,30.7,3.3,5.4,1.5,0.2,0.2,2020
