Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
319,Junior Etou,TU,31,30.4,7.9,1.5,0.5,0.3,0.3,2018
320,Montell Goodwin,EIU,31,35.5,3.4,3.3,1.1,0.4,0.4,2018
321,Andrien White,CHAR,25,27.3,4.8,1.2,1.7,0.2,0.2,2018
322,Tyree Griffin,USM,34,35.6,4.1,5.9,1.7,0.1,0.1,2018
323,OShae Brissett,SU,37,38.1,8.8,0.9,1.2,0.8,0.8,2018
324,Cecil Williams,CMU,36,30.2,6.5,2.6,1.0,1.0,1.0,2018
325,Quinton Rose,TEM,33,32.2,4.3,2.3,1.5,0.2,0.2,2018
326,B.J. Tyson,ECU,30,36.4,4.3,2.7,0.8,0.2,0.2,2018
327,Brandon Boyd,ISU,29,29.6,4.2,2.4,1.3,0.1,0.1,2018
328,Jared Stutzman,ISU,27,32.9,3.4,1.5,0.6,0.3,0.3,2018
329,Paul Jackson,EMU,35,35.0,2.1,4.6,1.3,0.1,0.1,2018
330,Deng Adel,U of L,34,33.1,5.2,2.8,0.6,0.3,0.3,2018
331,Landry Shamet,WSU,32,31.7,3.2,5.2,0.7,0.2,0.2,2018
332,Ty Cockfield,ASU,32,29.8,2.8,2.0,0.9,0.1,0.1,2018
333,Dante Scott,MVSU,30,31.6,5.6,1.9,0.5,0.3,0.3,2018
334,Christian Vital,UConn,32,31.7,5.4,1.7,1.6,0.0,0.0,2018
335,Tyler Davis,TAMU,35,29.1,8.9,1.3,0.3,1.4,1.4,2018
336,Sam Iorio,AU,28,33.4,6.5,1.3,1.4,0.9,0.9,2018
337,John Konchar,IPFW,33,35.7,8.1,4.7,2.5,0.7,0.7,2018
338,T.J. Shorts II,UCD,33,31.6,3.7,4.3,1.9,0.2,0.2,2018
339,Jason Dunne,UHA,33,35.5,3.7,2.8,1.3,0.2,0.2,2018
340,Liam O'Reilly,GWU,32,34.1,4.7,3.8,1.0,0.1,0.1,2018
341,Justin Bibbins,U of U,35,34.9,3.0,4.7,1.3,0.1,0.1,2018
342,Jaylen Shaw,CCU,32,30.9,3.2,5.4,1.6,0.0,0.0,2018
343,Marcus Burk,CAM,33,31.8,3.6,1.2,1.3,0.2,0.2,2018
344,Kalob Ledoux,MSU,28,29.7,4.4,1.0,0.5,0.1,0.1,2018
345,"Christopher Galbreath, Jr.",SHSU,36,27.9,8.0,1.2,0.6,0.6,0.6,2018
346,Shawn Roundtree,CMU,36,33.0,2.9,4.2,0.6,0.0,0.0,2018
347,Kevin Huerter,UMD,32,34.4,5.0,3.4,0.6,0.7,0.7,2018
348,Tevonn Walker,VAL,28,30.9,4.8,1.7,1.7,0.1,0.1,2018
349,Justin Pierce,W&M,31,31.6,8.6,2.4,0.9,0.6,0.6,2018
350,Jacobi Boykins,LTU,33,30.6,4.8,1.5,1.0,0.3,0.3,2018
351,Isaac Haas,PU,35,23.4,5.7,0.7,0.1,1.3,1.3,2018
352,Zac Cuthbertson,CCU,31,29.3,6.8,1.6,0.9,0.7,0.7,2018
353,Will Rayman,CU,33,31.9,6.7,1.1,1.0,0.8,0.8,2018
354,"Lance Tejada, Jr.",LU,27,29.5,2.5,2.0,0.8,0.0,0.0,2018
355,Shawntrez Davis,BCU,32,27.0,8.7,1.2,0.5,1.2,1.2,2018
356,Jordan Evans,MVSU,32,30.0,3.0,2.0,1.0,0.0,0.0,2018
357,Trae Bell-Haynes,UVM,34,32.0,4.3,4.1,1.1,0.1,0.1,2018
358,Travis Charles,ALB,31,28.9,5.6,0.7,0.5,0.4,0.4,2018
359,Bubba Parham,VMI,30,29.8,3.4,2.5,0.8,0.0,0.0,2018
360,Roberto Gallinat,PAC,32,32.0,2.8,1.2,0.6,0.2,0.2,2018
361,Moe Wagner,UM,39,27.6,7.1,0.8,1.0,0.5,0.5,2018
362,Svi Mykhailiuk,KU,39,34.5,3.9,2.7,1.2,0.3,0.3,2018
363,Ronald Delph,FAU,31,29.4,8.7,0.7,0.4,2.0,2.0,2018
364,Shakur Juiston,UNLV,33,30.4,10.0,1.9,0.9,0.6,0.6,2018
365,Vince Edwards,PU,35,31.6,7.4,2.9,0.5,0.6,0.6,2018
366,Larry Motuzis,AU,30,36.1,4.8,1.7,1.6,0.2,0.2,2018
367,David Nichols,ALB,32,33.8,4.2,3.5,1.2,0.2,0.2,2018
368,Colton Weisbrod,LU,33,34.1,8.1,1.8,1.1,0.2,0.2,2018
369,Levi Bradley,NIU,32,29.6,5.5,0.8,0.9,0.2,0.2,2018
370,Trejon Jacob,FIU,31,33.6,5.0,0.9,1.1,0.3,0.3,2018
371,Kevon Harris,SFA,33,26.2,5.5,1.3,1.0,0.2,0.2,2018
372,Darnell Edge,FDU,30,34.0,2.9,2.4,1.3,0.0,0.0,2018
373,Payton Pritchard,UO,36,35.1,3.8,4.8,1.4,0.0,0.0,2018
374,Mike Laster,OU,30,33.1,2.9,1.9,0.6,0.2,0.2,2018
375,"Gary Trent, Jr.",DUKE,37,33.9,4.2,1.4,1.2,0.1,0.1,2018
376,James Thompson IV,EMU,35,34.1,11.2,0.3,0.8,1.9,1.9,2018
377,Brenton Scott,ISU,31,32.8,5.7,2.4,1.7,0.2,0.2,2018
378,Ledarrius Brewer,SEMO,31,29.4,3.8,1.3,0.9,0.5,0.5,2018
379,Matt Lewis,JMU,32,31.8,3.7,2.2,1.0,0.2,0.2,2018
380,Corey Allen,UDM,29,28.1,3.2,2.2,0.7,0.0,0.0,2018
381,Quinndary Weatherspoon,MSU,37,31.4,6.0,3.3,1.4,0.3,0.3,2018
382,Frank Howard,SU,37,38.4,3.5,4.7,1.8,0.3,0.3,2018
383,Victor Joseph,POLY,31,29.5,2.5,1.9,0.8,0.2,0.2,2018
384,Shai Gilgeous-Alexander,UK,37,33.7,4.1,5.1,1.6,0.5,0.5,2018
385,Mike Lewis,DUQ,32,31.1,2.3,0.7,1.1,0.0,0.0,2018
386,Grant Benzinger,WRST,35,34.8,5.4,1.2,0.7,0.2,0.2,2018
387,Romone Saunders,WC,25,31.6,6.4,2.0,1.2,0.3,0.3,2018
388,"Eric Williams, Jr.",DUQ,32,33.7,8.8,1.6,1.3,0.3,0.3,2018
389,Chris Silva,USC,33,25.8,8.0,1.2,0.6,1.4,1.4,2018
390,Curtis Phillips,TTU,33,30.6,5.2,2.2,1.8,0.6,0.6,2018
391,Eric Lockett,FIU,32,37.0,6.5,3.1,1.2,0.4,0.4,2018
392,JoJo Cooper,WC,33,36.4,5.2,6.1,1.5,0.0,0.0,2018
393,Ryan Betley,PENN,33,33.5,5.0,1.2,0.8,0.4,0.4,2018
394,Rodney Bullock,PROV,34,32.9,5.8,1.1,0.8,1.0,1.0,2018
395,Nick Sherod,RICH,32,31.5,5.0,1.4,1.0,0.1,0.1,2018
396,Malcolm Duvivier,AKR,32,32.5,2.5,3.1,0.8,0.2,0.2,2018
397,Don Coleman,Cal,30,31.4,2.9,1.9,1.4,0.0,0.0,2018
398,B.J. Stith,ODU,32,31.4,5.7,1.7,0.8,0.2,0.2,2018
399,Gabe DeVoe,CLEM,35,34.3,4.7,2.1,1.1,0.4,0.4,2018
400,Fred Sims,CSU,30,30.7,3.7,1.1,0.8,0.1,0.1,2018
401,David Cohn,W&M,31,35.9,3.0,6.7,1.6,0.0,0.0,2018
402,Andre Wolford,SFU,31,29.0,3.0,0.8,0.5,0.1,0.1,2018
403,McKinley Wright,CU,32,32.6,4.7,5.5,1.0,0.4,0.4,2018
404,Malik Newman,KU,39,31.6,5.0,2.1,1.1,0.2,0.2,2018
405,Ahmad Caver,ODU,32,37.2,3.5,6.2,2.3,0.2,0.2,2018
406,Devin Sibley,FU,32,26.6,4.9,2.0,0.8,0.3,0.3,2018
407,Dikembe Dixson,UIC,32,29.7,3.5,0.8,1.2,0.2,0.2,2018
408,Kyle Guy,UVA,34,32.4,2.6,1.5,1.0,0.0,0.0,2018
409,Armon Fletcher,SIU,32,31.6,5.0,1.7,1.2,0.5,0.5,2018
410,Jeremiah Bell,UWM,32,30.5,3.2,1.8,1.2,0.1,0.1,2018
411,Sam Hauser,MU,35,32.6,5.7,2.9,1.0,0.5,0.5,2018
412,Rich Williams,MAN,29,31.3,4.6,2.7,0.7,0.1,0.1,2018
413,Riley LaChance,VU,32,31.7,3.2,3.2,0.5,0.0,0.0,2018
414,Cody Martin,UNR,36,35.7,6.2,4.7,1.7,1.5,1.5,2018
415,Alante Fenner,SST,31,26.5,4.6,2.4,1.5,0.0,0.0,2018
416,Robert Johnson,IU,31,34.2,4.5,2.7,0.8,0.2,0.2,2018
417,Jo Acuil,BU,33,31.0,8.6,0.8,0.5,1.9,1.9,2018
418,Justin Robinson,VT,33,30.9,2.8,5.6,1.2,0.1,0.1,2018
419,Colbey Ross,PU,32,31.8,3.0,5.6,1.0,0.2,0.2,2018
420,Mike Morsell,TU,32,28.1,4.2,0.9,1.0,0.4,0.4,2018
421,Shaquille Morris,WSU,33,23.7,5.6,1.3,0.5,1.5,1.5,2018
422,Bryce Canda,PSU,33,34.4,6.0,2.5,1.7,0.2,0.2,2018
423,Terry Larrier,UConn,29,34.0,4.8,0.9,0.7,0.2,0.2,2018
424,Admiral Schofield,UT,35,28.1,6.4,1.5,1.0,0.4,0.4,2018
425,Torin Dorn,NCST,33,28.7,6.3,1.4,1.0,0.4,0.4,2018
426,Siler Schneider,UCD,33,30.2,3.1,2.1,1.1,0.2,0.2,2018
427,Derrick Bruce,TSU,32,33.0,3.8,2.0,1.2,0.2,0.2,2018
428,Lavone Holland II,NKU,32,30.2,4.2,4.4,1.1,0.2,0.2,2018
429,Nat Dixon,UTC,31,36.5,4.6,1.9,1.0,0.3,0.3,2018
430,J.C. Show,BU,31,32.4,3.7,1.9,1.3,0.1,0.1,2018
431,Justin Massey,FAU,31,25.5,2.2,1.5,0.5,0.0,0.0,2018
432,Mathieu Kamba,UCA,35,30.3,6.1,2.3,1.1,1.0,1.0,2018
433,Ivan Gandia-Rosa,UNF,33,32.7,2.7,6.2,0.5,0.0,0.0,2018
434,Justice Sueing,Cal,32,32.0,5.4,1.4,1.5,0.5,0.5,2018
435,D.J. Laster,GWU,32,26.4,5.4,0.4,0.6,0.4,0.4,2018
436,Marcus Ottey,UIC,36,27.9,3.3,1.8,0.9,0.4,0.4,2018
437,Jovan Mooring,UNLV,33,32.6,3.0,3.3,1.2,0.1,0.1,2018
438,Bryson Williams,CSUF,32,28.6,6.1,1.2,0.5,0.7,0.7,2018
439,Ikenna Ndugba,BU,31,35.6,4.2,4.6,2.0,0.0,0.0,2018
440,Egor Koulechov,UF,34,30.6,6.4,1.2,0.6,0.1,0.1,2018
441,Terence Davis,UM,32,27.3,6.2,2.1,0.9,0.9,0.9,2018
442,Demajeo Wiggins,BGSU,31,27.7,10.1,0.8,0.4,0.5,0.5,2018
443,Mike Cunningham,USCU,31,33.5,2.8,3.0,0.8,0.1,0.1,2018
444,Jordan Barnett,MU,32,34.1,5.9,1.1,0.7,0.6,0.6,2018
445,Phil Carr,MSU,31,32.8,9.3,1.3,0.7,0.7,0.7,2018
446,Jordan Fox,USMA,30,30.0,4.1,4.2,0.8,0.1,0.1,2018
447,Kris Wilkes,UCLA,33,29.8,4.9,1.7,0.8,0.5,0.5,2018
448,Jordan Hill,SEA,33,33.7,3.8,3.5,1.2,0.4,0.4,2018
449,Ishmael Lane,NSU,29,25.8,7.2,0.8,0.9,1.8,1.8,2018
450,Kenneth Ogbe,UVU,33,30.4,3.2,1.5,0.8,0.2,0.2,2018
451,JaKeenan Gant,LA,32,25.5,5.8,0.9,0.6,2.3,2.3,2018
452,Angel Delgado,SHU,34,30.9,11.8,2.8,0.8,0.7,0.7,2018
453,Marin Maric,DEP,28,27.2,6.7,1.2,0.8,0.5,0.5,2018
454,Jordan Johnson,UNLV,33,34.3,2.8,6.0,1.2,0.2,0.2,2018
455,Evan Leonard,UCI,35,27.9,3.3,2.0,1.4,0.1,0.1,2018
456,Makinde London,UTC,29,26.5,6.8,1.8,0.9,0.8,0.8,2018
457,Elijah Brown,UO,36,29.2,3.3,2.5,0.8,0.0,0.0,2018
458,Darius Thompson,WKU,38,35.6,4.2,4.8,1.5,0.5,0.5,2018
459,Braun Hartfield,YSU,32,31.8,4.3,2.6,1.7,0.8,0.8,2018
460,Ty Taylor,UNCW,32,29.5,4.4,1.9,0.8,0.2,0.2,2018
461,Zack Bryant,UAB,33,32.0,3.2,3.1,1.1,0.2,0.2,2018
462,Nick Garth,LU,33,26.8,2.3,1.6,0.6,0.0,0.0,2018
463,Dalan Ancrum,WIU,28,31.9,5.2,1.8,1.0,0.4,0.4,2018
464,E.C. Matthews,URI,28,28.7,4.1,0.9,0.8,0.5,0.5,2018
465,Dikymbe Martin,UCR,25,31.4,3.6,2.8,1.2,0.0,0.0,2018
466,Will Tavares,FORD,27,33.1,5.3,1.2,1.1,0.3,0.3,2018
467,Deandre Burnett,UM,31,28.3,2.0,3.9,0.6,0.0,0.0,2018
468,Kason Harrell,IPFW,33,30.7,2.9,1.4,1.1,0.5,0.5,2018
469,"Wendell Carter, Jr.",DUKE,37,26.9,9.1,2.0,0.8,2.1,2.1,2018
470,Ryan Richardson,WSU,31,32.6,3.2,2.1,1.1,0.4,0.4,2018
471,"Darrell Brown, Jr.",BU,33,31.8,2.3,4.3,0.7,0.0,0.0,2018
472,Justin Coleman,SU,32,32.5,2.8,6.6,1.2,0.0,0.0,2018
473,Malik Moore,USCU,32,29.8,6.1,2.4,1.3,0.4,0.4,2018
474,Jordan Allen,RU,32,28.4,3.5,0.7,0.8,0.4,0.4,2018
475,Charles Brown,UIW,26,30.4,5.2,1.2,0.9,0.3,0.3,2018
476,Omer Yurtseven,NCST,33,23.8,6.7,0.5,0.5,1.8,1.8,2018
477,Jordan Bohannon,UI,33,31.8,2.2,5.4,0.7,0.0,0.0,2018
478,Matt Frierson,CIT,32,28.2,2.6,1.3,1.1,0.0,0.0,2018
479,Justin Forrest,ASU,33,28.0,2.9,2.0,1.3,0.1,0.1,2018
480,Rickey McGill,IC,34,33.7,4.1,5.6,1.5,0.1,0.1,2018
481,Dylan Osetkowski,UT,34,35.2,7.2,1.2,1.0,0.2,0.2,2018
482,Scottie James,LIB,37,25.5,8.9,1.1,0.4,0.9,0.9,2018
483,Donte DiVincenzo,VILL,40,29.2,4.8,3.5,1.1,0.2,0.2,2018
484,Mike Holloway,FDU,31,29.7,7.0,1.2,0.7,0.7,0.7,2018
485,Isaiah Wright,USD,34,34.5,4.9,5.3,1.3,0.1,0.1,2018
486,Johnathan Williams,GU,37,29.2,8.5,1.6,0.7,1.1,1.1,2018
487,J.R. Lynch,UHA,33,36.1,4.3,3.8,1.5,0.1,0.1,2018
488,Jordan Capps,SELU,33,21.0,4.3,0.5,0.5,0.9,0.9,2018
489,Brock Stull,UWM,31,35.9,4.8,3.1,0.6,0.1,0.1,2018
490,Jalone Friday,ACU,32,22.3,5.1,0.5,0.3,1.6,1.6,2018
491,Javon Bess,SLU,33,36.2,7.4,2.2,1.2,0.4,0.4,2018
492,Courtney Stockard,STBN,31,31.3,6.3,2.2,1.4,0.4,0.4,2018
493,Taveion Hollingsworth,WKU,38,34.5,3.4,1.9,1.0,0.1,0.1,2018
494,Miles Reynolds,PAC,32,31.3,2.6,2.8,1.0,0.1,0.1,2018
495,"Edward Polite, Jr.",RU,36,32.1,7.9,1.5,1.9,0.9,0.9,2018
496,Kenny Carpenter,CSU,34,33.7,5.1,2.4,1.1,0.4,0.4,2018
497,Shawn Anderson,USNA,31,30.7,5.1,3.4,1.0,0.0,0.0,2018
498,Rene Castro-Caneddy,DUQ,32,31.9,2.8,3.4,0.9,0.1,0.1,2018
499,Giddy Potts,MTSU,33,31.8,4.3,1.9,1.4,0.2,0.2,2018
500,Shizz Alston,TEM,33,33.7,3.2,3.1,0.8,0.0,0.0,2018
501,Rodney Chatman,UTC,30,32.3,4.1,4.5,1.2,0.5,0.5,2018
502,Kyvon Davenport,UM,34,29.2,6.1,0.8,0.6,1.2,1.2,2018
503,Justin Bibbs,VT,31,32.8,2.5,1.5,0.6,0.2,0.2,2018
504,Jon Axel Gudmundsson,DAV,33,35.8,6.0,5.1,1.3,0.0,0.0,2018
505,Clayton Custer,L-IL,33,32.9,2.2,4.1,1.5,0.1,0.1,2018
506,Alpha Diallo,PROV,32,30.7,6.6,2.3,1.0,0.3,0.3,2018
507,Jared Harper,AU,34,30.5,2.4,5.4,1.2,0.0,0.0,2018
508,Jaren Lewis,ACU,32,31.2,7.7,1.8,1.6,0.9,0.9,2018
509,Drew Eubanks,OSU,32,31.3,6.8,1.1,0.5,1.7,1.7,2018
510,Kahron Ross,LU,30,32.8,3.0,4.2,1.4,0.2,0.2,2018
511,Kenrich Williams,TCU,32,36.0,9.3,3.9,1.8,0.5,0.5,2018
512,Trey Porter,ODU,32,23.6,6.2,0.5,0.5,1.3,1.3,2018
513,Jordan Dartis,OU,29,30.6,3.6,2.1,1.2,0.1,0.1,2018
514,Dedric Boyd,EKU,24,27.1,3.3,2.0,0.9,0.1,0.1,2018
515,A.J. Brodeur,PENN,33,31.0,7.2,2.5,0.9,1.2,1.2,2018
516,Malcolm Drumwright,JSU,36,34.2,2.5,3.6,0.7,0.1,0.1,2018
517,Sean Hoehn,SHU,30,33.4,3.6,4.2,1.4,0.1,0.1,2018
518,Akolda Manyang,UVU,31,21.6,8.1,0.8,0.4,2.3,2.3,2018
519,Jimond Ivey,AKR,32,33.1,5.7,3.5,1.1,0.4,0.4,2018
520,Corey Davis,U of H,35,30.2,3.1,2.4,0.9,0.0,0.0,2018
521,Kendall Smith,OSU,35,26.9,3.1,2.9,1.0,0.0,0.0,2018
522,Harald Frey,MSU,32,32.3,3.1,3.2,0.8,0.0,0.0,2018
523,Kendall Stephens,UNR,37,27.6,2.1,0.6,0.5,0.6,0.6,2018
524,Tyler Hagedorn,USD,34,24.6,5.9,1.1,0.7,0.8,0.8,2018
525,Jacob Evans,UC,36,30.8,4.7,3.1,1.3,1.0,1.0,2018
526,Mike Thomas,UH,28,23.2,6.0,1.2,0.2,0.3,0.3,2018
527,Matt Milon,W&M,31,30.4,2.7,1.1,0.6,0.2,0.2,2018
528,Sam Logwood,UNM,26,25.7,5.2,1.5,0.5,0.0,0.0,2018
529,Jared Wilson-Frame,PITT,32,28.0,3.5,1.6,0.5,0.1,0.1,2018
530,Udoka Azubuike,KU,36,23.6,7.0,0.7,0.6,1.7,1.7,2018
531,Donovan Fields,POLY,31,32.2,3.3,4.1,1.2,0.1,0.1,2018
532,Charles Matthews,UM,41,30.1,5.5,2.4,0.7,0.6,0.6,2018
533,George King,CU,32,28.5,7.8,1.1,0.5,0.7,0.7,2018
534,Killian Tillie,GU,36,26.2,5.9,1.7,0.8,1.0,1.0,2018
535,Kevin Zabo,KSU,34,28.8,3.2,2.4,1.1,0.1,0.1,2018
536,B.K. Ashe,LONG,33,34.2,5.1,2.3,1.3,0.3,0.3,2018
537,Josh Ajayi,USA,31,29.6,6.7,0.9,0.5,0.4,0.4,2018
538,Mohamed Bamba,UT,30,30.2,10.5,0.5,0.8,3.7,3.7,2018
539,Gary Clark,UC,36,28.5,8.7,2.1,1.4,1.2,1.2,2018
540,"Daxter Miles, Jr.",WVU,36,28.6,2.8,3.1,1.3,0.0,0.0,2018
541,Loudon Love,WRST,35,27.8,9.7,1.1,0.8,1.0,1.0,2018
542,T.J. Holyfield,SFA,35,27.2,6.3,0.9,1.1,1.3,1.3,2018
543,Jordan Chatman,BC,34,36.8,2.9,1.6,0.6,0.0,0.0,2018
544,Cedric Hankerson,BU,25,27.1,3.4,1.6,1.5,0.2,0.2,2018
545,De'Riante Jenkins,VCU,33,29.5,3.7,2.5,1.3,0.2,0.2,2018
546,Muhammad-Ali Abdur-Rahkman,UM,41,34.9,3.9,3.2,0.9,0.2,0.2,2018
547,"Steven Haney, Jr.",LMU,24,30.4,2.4,1.5,0.8,0.0,0.0,2018
548,Max Mahoney,BU,30,21.0,4.8,1.2,0.6,0.9,0.9,2018
549,J.P. Macura,XAV,34,29.7,4.5,2.9,1.4,0.4,0.4,2018
550,Malik Pope,SDSU,32,26.3,6.8,1.2,0.7,1.2,1.2,2018
551,Daniel Norl,UNO,31,31.7,3.4,2.5,0.8,0.2,0.2,2018
552,Phil Cofer,FSU,35,29.3,5.1,0.7,0.5,0.2,0.2,2018
553,Isaac Copeland,UNL,33,30.7,6.1,1.2,0.8,1.0,1.0,2018
554,Chris Lewis,HAR,32,26.2,5.5,1.2,0.5,1.5,1.5,2018
555,Marlain Veal,SELU,34,33.7,5.2,6.1,1.9,0.1,0.1,2018
556,Jamar Akoh,UM,34,25.9,6.6,1.1,0.9,0.7,0.7,2018
557,Maurice Rivers,JSU,29,24.7,5.3,1.1,0.7,0.9,0.9,2018
558,Fred Scott,RU,32,23.8,6.5,0.8,0.6,0.3,0.3,2018
559,Jordan McLaughlin,USC,36,35.3,3.7,7.8,2.0,0.2,0.2,2018
560,Brandon Better,SUU,31,24.1,2.4,1.3,0.9,0.0,0.0,2018
561,Kalin Fisher,HU,33,30.5,4.7,2.1,0.6,0.1,0.1,2018
562,Bennett Koch,UNI,31,24.2,6.1,0.5,0.7,0.8,0.8,2018
563,Anthony Mathis,UNM,34,22.4,2.1,1.0,0.6,0.1,0.1,2018
564,Zach Norvell,GU,37,27.0,3.9,2.3,1.1,0.1,0.1,2018
565,Kajon Mack,TTU,32,34.6,5.1,3.9,1.0,0.4,0.4,2018
566,Garrett Sams,UNF,28,27.8,4.2,1.4,0.7,0.2,0.2,2018
567,Christian Mekowulu,TSU,30,29.1,7.9,0.9,0.9,1.5,1.5,2018
568,Jalen Canty,UCSB,26,27.5,7.7,1.0,0.5,1.8,1.8,2018
569,Davon Bell,PC,32,33.6,3.2,5.2,1.6,0.2,0.2,2018
570,Emmanuel Chukwubuikem Nzekwesi,ORU,32,30.4,7.2,1.7,1.2,0.7,0.7,2018
571,Mike Amius,WCU,32,23.1,5.6,1.1,1.2,0.8,0.8,2018
572,Ryan Woolridge,UNT,38,36.6,5.2,5.8,1.4,0.4,0.4,2018
573,Chance Murray,UCR,31,34.1,5.4,3.8,1.8,0.2,0.2,2018
574,Damani Applewhite,SCSU,30,29.3,6.8,0.7,0.5,0.2,0.2,2018
575,Frank Booker,USC,33,27.0,3.5,1.2,1.1,0.2,0.2,2018
576,Ja Morant,MSU,32,34.0,6.5,6.3,0.9,0.4,0.4,2018
577,Kodi Justice,ASU,32,32.2,2.7,2.0,1.2,0.2,0.2,2018
578,Jamal Aytes,SUU,32,21.3,5.2,0.7,0.5,0.2,0.2,2018
579,Tadric Jackson,GT,29,28.9,3.7,2.2,0.9,0.2,0.2,2018
580,Eli Scott,LMU,31,30.9,7.3,2.3,0.8,0.3,0.3,2018
581,Jarren Greenwood,MSU,28,34.1,3.8,3.2,0.8,0.1,0.1,2018
582,Thomas Welsh,UCLA,33,33.2,10.8,1.4,0.7,0.9,0.9,2018
583,Takal Molson,CAN,33,29.3,5.0,2.6,1.2,0.4,0.4,2018
584,Cassius Winston,MSU,35,28.1,3.4,6.9,0.7,0.1,0.1,2018
585,Karon Wright,SCSU,32,26.1,2.3,0.9,0.7,0.1,0.1,2018
586,Terance Mann,FSU,34,29.2,5.4,2.6,0.9,0.3,0.3,2018
587,Stevie Jordan,RU,31,32.6,3.8,5.9,1.6,0.3,0.3,2018
588,Jadon Cohee,SUU,32,33.6,2.5,3.1,0.5,0.1,0.1,2018
589,Nick Griffin,SPC,32,32.7,2.9,1.2,0.5,0.2,0.2,2018
590,C.J. Jackson,OSU,34,30.5,3.9,3.9,1.0,0.2,0.2,2018
591,Cameron Lard,ISU,29,26.4,8.1,0.6,0.5,2.2,2.2,2018
592,Connor Burchfield,W&M,31,30.5,3.3,1.9,0.8,0.1,0.1,2018
593,Kevin McClain,BEL,33,32.4,3.8,2.1,1.0,0.2,0.2,2018
594,Pat Andree,LU,30,28.0,5.8,0.7,0.5,0.4,0.4,2018
595,Baker Evelyn,VAL,32,31.3,3.1,2.9,1.4,0.1,0.1,2018
596,Prokop Slanina,FORD,29,31.8,5.1,1.4,1.2,1.3,1.3,2018
597,Duop Reath,LSU,33,24.2,5.3,0.7,0.5,1.0,1.0,2018
598,Marvin Clark Jr.,STJ,33,31.0,4.7,1.0,1.2,0.2,0.2,2018
599,E.J. Crawford,IC,33,26.8,3.4,1.1,0.6,0.3,0.3,2018
600,Devin Harris,JAC,29,33.6,7.6,5.4,1.7,0.2,0.2,2018
601,Desmond Bane,TCU,33,30.5,4.1,2.5,0.9,0.2,0.2,2018
602,Isaac Fleming,ECU,30,32.1,3.8,4.8,1.2,0.1,0.1,2018
603,Stephan Jiggetts,USF,32,34.0,2.9,3.2,0.7,0.1,0.1,2018
604,Braian Angola-Rodas,FSU,35,27.5,3.9,3.0,1.3,0.3,0.3,2018
605,Josh Nzeakor,LU,33,27.9,7.5,0.7,0.8,0.5,0.5,2018
606,Trent Frazier,U of I,32,26.3,1.8,3.1,1.7,0.0,0.0,2018
607,"Kerry Blackshear, Jr.",VT,33,25.2,5.9,1.2,0.8,0.9,0.9,2018
608,Dennis Jones,PVAMU,33,31.9,2.0,5.2,1.9,0.0,0.0,2018
609,Ian DuBose,HBU,31,28.6,5.5,2.0,1.4,0.4,0.4,2018
610,Daquan Bracey,LTU,25,24.9,1.9,4.1,0.9,0.1,0.1,2018
611,Nick Ward,MSU,35,18.9,7.1,0.5,0.3,1.3,1.3,2018
612,Carl Pierre,UMass,33,31.2,2.2,1.1,0.6,0.3,0.3,2018
613,Gabe Vincent,UCSB,32,29.1,1.9,3.2,1.1,0.2,0.2,2018
614,Tarin Smith,DUQ,32,28.5,3.0,3.2,1.0,0.5,0.5,2018
615,Aaron Brennan,IUPUI,30,27.3,4.5,1.6,1.0,0.6,0.6,2018
616,Mack Smith,EIU,25,27.3,3.8,1.4,0.7,0.2,0.2,2018
617,David DiLeo,CMU,36,33.6,6.6,1.4,0.9,0.2,0.2,2018
618,Anders Broman,WIN,31,31.3,2.8,1.9,1.1,0.1,0.1,2018
619,Fatodd Lewis,UTM,30,29.2,7.3,1.3,1.0,0.6,0.6,2018
620,Shawn Williams,ECU,30,28.2,1.6,1.7,0.5,0.0,0.0,2018
621,Kurk Lee,DREX,33,35.9,3.4,3.2,1.2,0.1,0.1,2018
622,Olin Carter III,USD,34,34.8,3.0,1.6,1.0,0.6,0.6,2018
623,Jacoby Ross,ASU,26,24.8,1.8,2.3,0.7,0.0,0.0,2018
624,"Kerwin Roach, Jr.",UT,32,33.4,3.7,3.6,1.5,0.2,0.2,2018
625,Tevin Foster,ACU,32,32.4,3.1,3.5,1.5,0.1,0.1,2018
626,Raymond Spalding,U of L,36,27.6,8.7,1.3,1.5,1.7,1.7,2018
627,Admon Gilder,TAMU,30,32.0,4.1,2.6,1.2,0.2,0.2,2018
628,Miles Wright,DART,27,32.3,4.4,1.1,1.5,0.6,0.6,2018
629,Josh Perkins,GU,37,32.9,3.1,5.3,1.2,0.1,0.1,2018
630,Payton Henson,UVM,34,31.2,5.5,1.6,0.3,0.3,0.3,2018
631,Gerdarius Troutman,FAU,31,27.1,2.5,1.1,0.9,0.1,0.1,2018
632,"Marcus Shaver, Jr.",UP,32,28.4,3.3,2.3,1.0,0.0,0.0,2018
633,"Ferron Flavors, Jr.",FU,33,31.3,3.6,1.1,0.6,0.0,0.0,2018
634,Matt Harris,UML,30,31.3,3.3,0.8,0.9,0.1,0.1,2018
635,Jae'sean Tate,OSU,34,29.6,6.2,2.9,1.1,0.6,0.6,2018
636,Lamar Morgan,CSU,31,31.1,5.1,0.4,0.7,0.2,0.2,2018
