Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
320,James Young,UK,40,32.4,4.3,1.7,0.8,0.2,0.2,2014
321,Manny Atkins,GSU,34,33.4,6.1,1.4,1.4,0.7,0.7,2014
322,Ryan Anderson,BC,32,31.4,7.2,1.4,0.8,0.6,0.6,2014
323,Kadeem Jack,RU,32,29.3,6.9,0.7,0.7,1.3,1.3,2014
324,Darrun Hilliard,VILL,34,29.1,3.6,2.6,1.3,0.5,0.5,2014
325,E.C. Matthews,URI,32,32.5,4.2,2.3,0.9,0.7,0.7,2014
326,Ty Greene,USCU,26,34.2,3.0,3.5,1.0,0.2,0.2,2014
327,Umar Shannon,QU,26,33.0,2.0,2.3,0.6,0.0,0.0,2014
328,Charles Cooke,JMU,30,35.1,5.0,1.7,1.4,0.4,0.4,2014
329,Andrew Nicholas,MU,32,30.3,3.3,1.1,0.9,0.4,0.4,2014
330,James McAdoo,UNC,34,30.1,6.8,1.7,1.3,0.9,0.9,2014
331,Connor Hill,U of I,34,31.5,2.6,1.2,0.7,0.0,0.0,2014
332,Murphy Burnatowski,CU,30,32.2,4.2,1.6,1.4,0.4,0.4,2014
333,Holton Hunsaker,UVU,32,33.6,2.2,4.2,1.0,0.0,0.0,2014
334,Justin Drummond,U of T,33,27.5,5.2,2.6,1.0,0.4,0.4,2014
335,Will Felder,MU,31,31.9,6.7,0.9,0.8,1.0,1.0,2014
336,Jacob Parker,SFA,35,28.9,7.1,2.0,1.4,0.5,0.5,2014
337,Wesley Saunders,HAR,30,33.7,4.6,3.8,1.7,0.7,0.7,2014
338,Shawn Jones,MTSU,33,28.2,8.5,0.6,0.9,1.9,1.9,2014
339,Jarred Shaw,USU,27,27.2,8.3,0.9,0.2,1.1,1.1,2014
340,Nimrod Hilliard IV,LU,30,34.9,3.8,4.9,1.3,0.3,0.3,2014
341,Derrick Barden,UNC,32,30.7,7.8,1.2,1.3,0.5,0.5,2014
342,Jamel Waters,ASU,32,34.8,3.2,6.1,1.8,0.0,0.0,2014
343,Maurice Creek,GW,32,29.4,3.4,1.8,1.1,0.2,0.2,2014
344,Jayvaughn Pinkston,VILL,34,27.1,6.1,1.4,0.9,0.6,0.6,2014
345,Josh Scott,CU,35,31.6,8.4,0.6,0.8,1.1,1.1,2014
346,Andre' Hatchett,ISU,29,33.5,5.5,3.1,1.4,0.1,0.1,2014
347,Ashton Moore,CIT,33,32.4,3.4,3.6,1.0,0.1,0.1,2014
348,Joe Jackson,UM,34,33.2,3.6,4.5,1.5,0.1,0.1,2014
349,Keon Moore,WIN,29,27.5,3.9,1.0,1.2,0.2,0.2,2014
350,Shaquille Boga,UTRGV,31,33.3,3.5,3.3,2.1,0.1,0.1,2014
351,David Laury,IC,33,29.0,8.3,2.3,0.7,1.2,1.2,2014
352,Earnest Ross,MU,35,31.9,6.0,1.4,1.3,0.4,0.4,2014
353,Dwight Powell,SU,36,32.4,6.9,3.1,1.3,0.8,0.8,2014
354,Montrezl Harrell,U of L,37,29.3,8.4,1.2,1.0,1.3,1.3,2014
355,LaDontae Henton,PROV,35,37.1,7.9,1.7,1.3,0.6,0.6,2014
356,Hakeem Baxter,UMES,27,30.0,3.6,1.5,0.7,0.3,0.3,2014
357,Kyle Collinsworth,BYU,34,33.4,8.1,4.6,1.7,0.4,0.4,2014
358,Dwayne Evans,SLU,34,29.6,6.5,1.2,1.2,0.6,0.6,2014
359,Clarke Rosenberg,CSU,32,30.9,3.8,2.6,1.4,0.2,0.2,2014
360,Maurice Barrow,FU,32,29.5,5.0,1.2,0.9,0.8,0.8,2014
361,Lonnie McClanahan,UTA,32,26.9,4.1,3.5,0.9,0.0,0.0,2014
362,Parker Wentz,ACU,31,33.5,2.2,2.8,1.6,0.0,0.0,2014
363,Frank Kaminsky,UW,38,27.2,6.3,1.3,0.7,1.7,1.7,2014
364,Chase Fieler,FGC,35,28.7,7.4,1.6,0.8,0.9,0.9,2014
365,Le'Bryan Nash,OSU,34,29.9,5.5,1.6,0.5,0.8,0.8,2014
366,Jaye Crockett,TTU,32,29.4,6.4,1.2,1.0,0.4,0.4,2014
367,Maurice Ndour,OU,36,30.1,7.0,1.6,0.6,1.6,1.6,2014
368,Marcus Gilbert,FU,32,32.6,5.1,1.6,0.6,0.4,0.4,2014
369,Zeek Woodley,NSU,31,24.3,4.6,0.7,0.4,0.8,0.8,2014
370,Kenneth Ortiz,WC,31,32.2,4.5,4.2,1.8,0.2,0.2,2014
371,Charles Mann,UGA,33,29.7,4.2,2.9,1.1,0.1,0.1,2014
372,Tre Bowman,IC,32,31.4,4.5,1.2,1.0,0.2,0.2,2014
373,Eric Atkins,ND,32,37.8,2.8,4.9,1.2,0.2,0.2,2014
374,Hunter Williams,TU,31,36.0,2.8,3.2,0.9,0.0,0.0,2014
375,Jeremy Smith,NSU,29,28.7,3.7,1.6,0.3,0.2,0.2,2014
376,Lucky Jones,RMU,36,29.7,6.8,1.6,1.2,0.4,0.4,2014
377,Jordair Jett,SLU,34,31.6,4.0,4.8,1.5,0.5,0.5,2014
378,Jay Hook,TU,34,31.8,5.1,0.7,0.7,0.0,0.0,2014
379,Corey Walden,EKU,34,31.5,4.1,2.9,2.2,0.0,0.0,2014
380,Prince Okoroh,HU,33,33.2,5.4,1.1,1.5,0.5,0.5,2014
381,Casey Prather,UF,37,27.9,5.0,1.6,1.0,0.5,0.5,2014
382,Pat Connaughton,ND,32,37.2,7.1,3.0,1.0,0.6,0.6,2014
383,Jesse Reed,AU,31,35.3,4.4,1.7,1.2,0.5,0.5,2014
384,Jordan Gregory,UM,30,34.3,3.1,2.0,0.6,0.0,0.0,2014
385,Malcolm Smith,LIP,30,26.0,5.1,1.5,0.7,0.2,0.2,2014
386,Josh Cameron,CCU,34,27.8,2.5,2.5,1.0,0.2,0.2,2014
387,A'Torri Shine,GSU,29,32.3,4.1,1.2,0.7,0.2,0.2,2014
388,Matt Carlino,BYU,35,27.3,3.4,4.3,1.7,0.1,0.1,2014
389,Askia Booker,CU,35,30.6,3.7,3.3,1.3,0.1,0.1,2014
390,Rakeem Buckles,FIU,31,30.1,8.6,0.7,1.1,1.4,1.4,2014
391,Ian Miller,FSU,33,28.4,2.5,2.8,0.7,0.0,0.0,2014
392,Aaron Harrison,UK,40,32.6,3.0,1.9,1.1,0.3,0.3,2014
393,Brett Comer,FGC,35,31.0,2.9,5.3,1.2,0.2,0.2,2014
394,Javier Duren,YALE,31,30.1,3.9,3.1,1.5,0.2,0.2,2014
395,Ousmane Drame,QU,30,29.0,10.5,0.9,0.6,2.1,2.1,2014
396,Cory Jefferson,BU,38,29.0,8.2,1.0,0.4,1.3,1.3,2014
397,Craig Sword,MSU,32,28.1,3.8,2.8,1.9,0.5,0.5,2014
398,Rod Odom,VU,31,36.0,5.2,1.2,0.6,0.6,0.6,2014
399,Marcel Mosley,UAPB,26,30.7,2.7,2.6,2.3,0.0,0.0,2014
400,Bryce Dejean-Jones,UNLV,31,27.4,3.7,3.0,0.7,0.3,0.3,2014
401,Okaro White,FSU,36,30.1,6.8,0.9,0.8,1.1,1.1,2014
402,Anthony Lee,TEM,28,31.1,8.6,0.8,0.6,0.9,0.9,2014
403,Nic Moore,SMU,37,32.2,2.3,4.9,1.5,0.1,0.1,2014
404,Andre Hollins,U of M,36,30.5,3.4,2.4,0.9,0.1,0.1,2014
405,Cory Dixon,UNO,26,26.7,7.7,1.4,0.7,1.0,1.0,2014
406,Jordan Jackson,NKU,28,28.3,5.0,2.9,1.5,0.5,0.5,2014
407,Josh Freelove,UB,29,29.9,2.1,1.1,0.6,0.3,0.3,2014
408,Garrick Sherman,ND,31,28.7,7.3,0.9,0.8,0.7,0.7,2014
409,C.J. Carter,UNO,31,30.5,2.6,3.4,1.3,0.2,0.2,2014
410,Desi Washington,SPC,31,32.9,3.1,1.0,1.2,0.1,0.1,2014
411,Chris Eversley,POLY,34,31.1,7.1,1.6,1.3,0.4,0.4,2014
412,Perry Ellis,KU,35,27.8,6.7,1.0,0.8,0.6,0.6,2014
413,Willie Green,STET,31,25.8,3.9,0.8,0.6,1.3,1.3,2014
414,Mackey McKnight,LU,32,35.3,3.9,6.0,1.3,0.1,0.1,2014
415,Octavius Brown,ASU,30,33.1,6.5,0.7,0.7,0.9,0.9,2014
416,Thomas Van Der Mars,UP,31,26.9,7.2,0.9,0.6,0.7,0.7,2014
417,Jonathan Octeus,CSU,32,33.6,4.7,2.3,0.9,0.2,0.2,2014
418,Devon Collier,OSU,30,26.1,5.6,1.5,0.6,1.2,1.2,2014
419,Faronte Drakeford,CCSU,30,26.8,5.3,1.0,1.0,0.6,0.6,2014
420,Jalen Riley,ETSU,35,21.0,2.5,1.8,0.9,0.2,0.2,2014
421,Kyree Jones,UMES,25,32.6,2.5,2.2,1.0,0.0,0.0,2014
422,Venky Jois,EWU,31,31.8,8.0,2.5,0.9,1.6,1.6,2014
423,Nigel Williams-Goss,UW,32,33.2,4.4,4.4,1.1,0.2,0.2,2014
424,Ricardo Glenn,USCU,33,28.8,8.0,1.8,0.6,0.3,0.3,2014
425,Sindarius Thornwell,USC,34,29.6,4.1,3.0,1.2,0.6,0.6,2014
426,Jamal Jones,TAMU,34,27.8,4.1,1.3,0.7,0.4,0.4,2014
427,Dion Nesmith,HOF,30,34.6,2.6,4.2,0.8,0.0,0.0,2014
428,Corey Maynard,BU,31,35.2,4.9,4.3,1.3,0.2,0.2,2014
429,George Fant,WKU,31,29.5,6.6,0.9,0.9,0.9,0.9,2014
430,Jerrell Wright,LU,31,25.4,6.6,0.6,0.4,0.4,0.4,2014
431,Mo Watson,BU,35,31.1,3.6,7.1,2.1,0.0,0.0,2014
432,Richaun Holmes,BGSU,32,32.0,7.7,0.9,1.1,2.8,2.8,2014
433,Christian Thomas,L-IL,32,33.0,6.2,1.0,0.6,0.1,0.1,2014
434,Latif Rivers,WC,29,27.8,2.8,2.0,0.9,0.3,0.3,2014
435,Corey Petros,OU,33,35.5,8.2,1.5,0.5,0.4,0.4,2014
436,Austin Tillotson,CU,30,34.0,2.7,4.4,1.1,0.0,0.0,2014
437,Phil Forte,OSU,34,28.7,1.8,1.4,0.9,0.0,0.0,2014
438,Jarell Eddie,VT,31,32.6,5.4,1.2,0.4,0.4,0.4,2014
439,Trae Golden,GT,31,30.5,2.6,3.1,0.5,0.1,0.1,2014
440,Alex Kirk,UNM,32,32.0,8.7,1.1,0.4,2.7,2.7,2014
441,Neiko Hunter,MTSU,33,27.6,4.8,0.9,0.9,0.6,0.6,2014
442,Mike Moser,UO,34,28.3,7.7,1.6,1.1,0.7,0.7,2014
443,Chris Horton,APSU,30,30.6,9.5,0.7,0.9,3.0,3.0,2014
444,Marshall Bjorklund,NDSU,33,25.8,4.2,1.4,0.8,0.2,0.2,2014
445,Daishon Knight,ISU,34,28.4,4.6,2.2,1.2,0.1,0.1,2014
446,Jeffery Moss,MSU,34,34.4,3.4,2.1,0.4,0.3,0.3,2014
447,R.J. Price,RU,35,29.5,2.5,2.9,1.4,0.1,0.1,2014
448,Dylan Garrity,CSUS,30,33.8,1.7,3.6,0.5,0.0,0.0,2014
449,Rashad Muhammad,SJSU,31,28.1,2.9,0.8,0.5,0.0,0.0,2014
450,Sterling Gibbs,SHU,32,30.3,2.9,4.2,1.0,0.0,0.0,2014
451,John Karhoff,UNO,32,26.0,4.0,1.9,0.6,0.5,0.5,2014
452,Scottie Wilbekin,UF,34,34.0,2.4,3.6,1.6,0.0,0.0,2014
453,Thomas Walkup,SFA,35,28.4,5.2,2.1,1.1,0.3,0.3,2014
454,Nelson Kirksey,UMKC,30,29.3,5.0,2.2,1.3,0.1,0.1,2014
455,Darion Rackley,JSU,30,27.8,2.8,2.0,1.2,0.3,0.3,2014
456,Garrett Nevels,UH,31,31.7,3.2,1.7,0.8,0.5,0.5,2014
457,Jake Odum,ISU,34,32.2,4.2,4.6,1.0,0.1,0.1,2014
458,Julian Washburn,UTEP,34,34.4,3.5,2.5,1.0,0.4,0.4,2014
459,Ron Baker,WSU,36,29.9,3.8,3.1,1.4,0.6,0.6,2014
460,Calvin Godfrey,SUBR,31,26.9,8.8,0.8,0.5,1.6,1.6,2014
461,Tevin Hammond,UAPB,31,35.5,2.9,4.7,2.7,0.1,0.1,2014
462,Cody Larson,SDSU,32,29.0,7.0,2.0,0.6,1.1,1.1,2014
463,Trey Lewis,CSU,33,31.6,3.7,3.4,0.8,0.3,0.3,2014
464,Glenn Robinson,UM,37,32.3,4.4,1.2,0.9,0.3,0.3,2014
465,Reggie Smith,EIU,26,29.4,2.4,3.3,1.3,0.1,0.1,2014
466,DeShone McClure,UCA,29,29.2,2.0,2.2,1.4,0.6,0.6,2014
467,Brison White,NSU,31,26.0,3.1,2.0,1.4,0.3,0.3,2014
468,DeAndre Daniels,UConn,38,29.0,6.0,0.4,0.7,1.4,1.4,2014
469,Cezar Guerrero,CSUF,39,29.2,3.3,3.5,1.3,0.1,0.1,2014
470,C.J. Washington,UAB,28,27.2,6.9,0.6,0.9,0.8,0.8,2014
471,Brendan Lane,PU,30,29.3,7.3,1.3,0.4,2.4,2.4,2014
472,Antwan Burrus,LIB,31,26.5,5.3,0.5,0.5,0.6,0.6,2014
473,Tim Kempton,LU,32,26.4,7.1,0.7,0.7,0.3,0.3,2014
474,Clancy Rugg,UVM,33,28.0,5.9,0.8,0.8,1.2,1.2,2014
475,Josh Williams,LIP,29,26.5,5.1,1.3,1.2,0.4,0.4,2014
476,Chris Patton,UCR,29,26.4,5.8,1.2,0.6,0.7,0.7,2014
477,Talib Zanna,PITT,35,30.3,8.6,0.5,0.6,0.8,0.8,2014
478,Kenny Gaines,UGA,32,28.3,2.5,1.0,0.7,0.8,0.8,2014
479,Max Yon,AF,30,34.6,3.5,2.5,0.8,0.1,0.1,2014
480,Tyler Ennis,SU,34,35.7,3.4,5.5,2.1,0.2,0.2,2014
481,Chris Perez,CAN,34,35.1,2.8,1.7,0.8,0.0,0.0,2014
482,Duda Sanadze,USD,33,26.6,3.7,0.9,0.6,0.2,0.2,2014
483,Spencer Butterfield,USU,32,30.5,6.2,2.5,0.6,0.3,0.3,2014
484,Carson Puriefoy,SB,31,28.9,2.4,2.8,1.5,0.1,0.1,2014
485,Caris LeVert,UM,37,34.0,4.3,2.9,1.2,0.3,0.3,2014
486,Brian Sullivan,DAV,33,31.1,2.3,2.1,0.8,0.0,0.0,2014
487,Evan Kelley,SHU,25,29.8,3.6,1.8,1.0,0.0,0.0,2014
488,Ryan Nicholas,UP,31,29.3,8.8,1.3,0.4,0.5,0.5,2014
489,DaShaun Wiggins,PSU,31,22.8,2.8,1.4,1.0,0.0,0.0,2014
490,Aaron White,UI,33,28.1,6.7,1.8,1.0,0.6,0.6,2014
491,JaKarr Sampson,STJ,33,29.0,6.1,1.2,0.6,1.0,1.0,2014
492,Ben Brust,UW,38,34.7,4.5,1.3,0.8,0.1,0.1,2014
493,Daniel Trist,LC,30,22.3,5.4,1.2,0.3,0.2,0.2,2014
494,Brandon West,JSU,27,27.6,9.7,0.6,0.8,2.0,2.0,2014
495,Ryan Taylor,MU,31,25.7,7.2,1.0,0.7,0.6,0.6,2014
496,Rob Lewis,HBU,30,25.1,2.8,2.4,0.8,0.0,0.0,2014
497,Jordan Mickey,LSU,34,32.8,7.9,1.1,0.6,3.1,3.1,2014
498,Jonathan Holmes,UT,32,24.2,7.2,0.9,0.6,1.2,1.2,2014
499,Shavon Shields,UNL,32,32.6,5.8,1.6,0.9,0.3,0.3,2014
500,DaVon Haynes,UAPB,31,31.2,6.2,1.1,1.1,0.8,0.8,2014
501,Keith McDougald,JAC,26,28.0,3.1,2.5,1.2,0.0,0.0,2014
502,Quincy Diggs,AKR,34,29.5,4.6,2.6,1.7,0.1,0.1,2014
503,Shaquille Hines,UTRGV,32,32.6,6.2,1.5,0.7,0.6,0.6,2014
504,Alec Peters,VAL,34,29.6,4.8,1.4,0.9,0.1,0.1,2014
505,Tab Hamilton,ASU,30,31.9,2.6,1.2,1.2,0.1,0.1,2014
506,Isaiah Armwood,GW,33,32.0,8.4,1.6,0.8,1.5,1.5,2014
507,Chris Thomas,MU,33,25.2,4.0,1.8,1.2,0.5,0.5,2014
508,Malcolm Miller,SUBR,32,28.2,5.3,1.2,1.0,1.2,1.2,2014
509,Reco McCarter,CAM,32,28.2,5.1,2.4,1.2,0.8,0.8,2014
510,Tate Unruh,UNC,32,30.6,3.3,1.4,0.4,0.0,0.0,2014
511,Reggie Lewis,FAMU,32,30.6,1.5,1.4,0.9,0.2,0.2,2014
512,Fran Dougherty,PENN,28,28.6,7.3,1.1,1.0,0.7,0.7,2014
513,Jason Calliste,UO,34,26.5,2.1,1.7,1.1,0.1,0.1,2014
514,Malcolm Brogdon,UVA,37,31.4,5.4,2.7,1.2,0.1,0.1,2014
515,Ky Madden,U of A,33,26.4,2.8,2.8,0.8,0.3,0.3,2014
516,Isaiah Taylor,UT,35,30.1,3.3,4.0,1.1,0.1,0.1,2014
517,Troy Snyder,UMES,30,31.1,6.8,1.7,1.0,0.4,0.4,2014
518,Louis Montes,SHU,30,25.2,4.7,0.8,0.3,0.2,0.2,2014
519,Josh Adams,UW,32,32.4,3.1,2.9,0.8,0.2,0.2,2014
520,Devante Wallace,HP,31,28.2,4.6,1.2,0.8,0.8,0.8,2014
521,Delbert Love,KENN,31,31.1,3.7,2.5,1.4,0.0,0.0,2014
522,Codi Miller-McIntyre,WF,32,32.3,3.1,4.2,0.8,0.0,0.0,2014
523,Keon Lewis,UTSA,27,28.2,2.3,2.6,0.7,0.0,0.0,2014
524,Arlon Harper,CSU,29,26.7,3.6,2.2,1.6,0.2,0.2,2014
525,Angus Brandt,OSU,30,25.4,3.9,1.5,0.4,0.7,0.7,2014
526,Tyrone Garland,LU,31,29.5,2.3,2.6,0.7,0.2,0.2,2014
527,Sandro Carissimo,UVM,33,32.0,3.3,2.1,1.1,0.5,0.5,2014
528,Spencer Collins,WC,33,30.1,3.1,1.3,0.6,0.2,0.2,2014
529,Jabari Peters,SHSU,35,31.8,4.5,4.2,1.3,0.4,0.4,2014
530,Matt Kennedy,CSU,31,30.6,1.9,1.3,0.7,0.1,0.1,2014
531,Matthew Hezekiah,SCSU,30,29.5,6.2,0.6,0.7,0.8,0.8,2014
532,Casey Walker,DESU,30,30.1,3.8,1.0,0.6,0.3,0.3,2014
533,Spencer Parker,BGSU,32,35.0,5.1,1.3,0.7,0.3,0.3,2014
534,Karrington Ward,EMU,37,29.3,6.4,0.8,1.4,0.7,0.7,2014
535,Kyle Kelm,UWM,35,30.1,5.1,1.6,0.6,0.1,0.1,2014
536,Avry Holmes,USF,33,31.7,2.3,3.1,1.0,0.1,0.1,2014
537,Flavien Davis,MSU,31,25.7,3.6,0.6,0.7,0.2,0.2,2014
538,Brandon Boggs,WCU,34,26.8,3.8,1.2,1.0,0.8,0.8,2014
539,Jehvon Clarke,BGSU,32,36.4,3.5,4.7,1.9,0.1,0.1,2014
540,Dallas Moore,UNF,32,28.8,2.1,2.6,0.6,0.1,0.1,2014
541,Sam Finley,UCR,30,22.3,2.1,0.8,0.6,0.2,0.2,2014
542,Josh Hagins,UALR,31,28.3,4.5,3.7,1.2,0.7,0.7,2014
543,Anthony Jackson,SB,31,30.3,2.5,2.2,0.7,0.0,0.0,2014
544,Tevon Saddler,UNCG,31,27.9,3.8,2.9,1.3,0.5,0.5,2014
545,Preston Medlin,USU,32,33.1,2.7,4.1,0.3,0.1,0.1,2014
546,Mitchell Patton,IUPUI,30,30.4,5.6,0.6,0.7,1.2,1.2,2014
547,Sam Dekker,UW,38,29.8,6.1,1.4,0.8,0.6,0.6,2014
548,Cole Huff,UNR,32,32.0,5.5,0.8,0.6,0.7,0.7,2014
549,Markus Kennedy,SMU,37,25.0,7.1,1.6,1.5,1.2,1.2,2014
550,Kerry Hammonds,MTSU,32,31.7,3.5,2.7,0.8,0.6,0.6,2014
551,Aaron Gordon,U of A,38,31.2,7.9,2.0,0.9,1.0,1.0,2014
552,Austin Hollins,U of M,38,33.1,5.0,2.4,2.0,0.5,0.5,2014
553,Michael Frazier,UF,39,30.6,3.5,1.1,1.1,0.2,0.2,2014
554,Billy Garrett,DEP,31,29.4,2.4,3.0,0.9,0.1,0.1,2014
555,D.J. Irving,BU,34,31.1,3.4,2.3,1.2,0.1,0.1,2014
556,Pierria Henry,CHAR,30,33.8,5.1,5.8,2.1,0.7,0.7,2014
557,Vince Hunter,UTEP,34,25.8,6.5,1.3,0.8,0.7,0.7,2014
558,Willis Hall,C of C,32,33.3,9.1,0.9,0.5,0.3,0.3,2014
559,Andrew Andrews,UW,32,30.2,3.9,2.6,1.2,0.1,0.1,2014
560,E.J. Reed,LIU,29,25.8,5.6,0.6,0.3,1.1,1.1,2014
561,Anthony Brown,SU,36,33.5,5.0,2.1,0.8,0.1,0.1,2014
562,Bobby Portis,U of A,34,27.0,6.8,1.5,1.0,1.6,1.6,2014
563,Caleb White,ECU,34,31.8,3.2,1.4,0.4,0.2,0.2,2014
564,Chris Udofia,UD,31,34.4,5.4,3.9,1.5,2.3,2.3,2014
565,Jerry Evans,UNR,31,32.0,6.2,0.6,0.8,0.5,0.5,2014
566,Jordan Williams,UNT,31,26.0,6.5,0.5,0.8,0.5,0.5,2014
567,Devin Cherry,COR,28,32.4,4.2,3.5,0.8,0.2,0.2,2014
568,Travis Wallace,UNF,32,26.4,7.3,1.0,0.6,1.0,1.0,2014
569,Luke Hancock,U of L,36,23.9,2.6,2.2,1.0,0.2,0.2,2014
570,Keon Johnson,WIN,33,25.4,1.9,1.4,0.6,0.0,0.0,2014
571,JaMichael Hawkins,SELU,30,27.2,2.6,1.0,0.7,0.2,0.2,2014
572,Joab Jerome,WIN,31,28.7,4.1,2.5,0.9,0.4,0.4,2014
573,Kadeem Batts,PROV,35,30.6,7.4,1.2,0.3,0.8,0.8,2014
574,Max Jacobsen,NAU,32,27.4,4.2,1.5,0.5,0.5,0.5,2014
575,Mike Liabo,UTM,24,23.1,2.3,2.1,0.4,0.1,0.1,2014
576,Terrence Smith,NJIT,29,26.7,6.0,0.6,0.5,0.4,0.4,2014
577,JerShon Cobb,NU,25,33.6,4.8,2.3,0.9,0.3,0.3,2014
578,Ryan Weber,YSU,30,33.0,4.3,1.5,0.9,0.5,0.5,2014
579,Evan Bruinsma,UDM,32,33.2,7.6,1.9,1.0,0.7,0.7,2014
580,John Brisco,PVAMU,32,25.3,2.4,1.6,1.4,0.0,0.0,2014
581,Casey Jones,UTC,33,29.1,6.2,1.8,1.2,1.0,1.0,2014
582,Jeremy Crutcher,AAMU,29,32.0,3.1,4.0,1.2,0.0,0.0,2014
583,Devon Agusi,UTSA,30,27.7,3.0,2.3,1.1,0.0,0.0,2014
584,Donivine Stewart,SIUE,31,32.5,3.0,4.5,1.6,0.0,0.0,2014
585,Gerrell Martin,LIU,26,31.4,3.5,0.9,0.8,0.0,0.0,2014
586,Jordan Sibert,DAY,37,26.1,2.3,1.5,0.8,0.1,0.1,2014
587,Tony Wroblicky,AU,33,32.0,7.2,3.0,1.0,1.8,1.8,2014
588,Tyshawn Bell,DESU,29,28.6,3.8,0.9,1.0,0.3,0.3,2014
589,Chris Bond,BSU,30,31.4,5.9,1.9,1.0,0.5,0.5,2014
590,Patricio Garino,GW,26,28.7,4.4,2.0,1.6,0.8,0.8,2014
591,Kruize Pinkins,USF,33,25.0,6.5,1.0,0.5,0.8,0.8,2014
592,DeAndre' Bembry,SJU,34,32.6,4.5,2.7,0.9,0.6,0.6,2014
593,Steve Forbes,IPFW,36,21.3,5.2,0.6,0.5,0.6,0.6,2014
594,Reggie Dillard,PC,30,34.8,3.7,3.9,0.9,0.2,0.2,2014
595,Tyshon Pickett,BU,32,33.3,7.6,1.5,1.2,0.3,0.3,2014
596,Ryan Boatright,UConn,39,32.4,3.5,3.4,1.6,0.2,0.2,2014
597,Will Triggs,APSU,30,29.1,5.2,1.3,0.6,0.4,0.4,2014
598,Ron Curry,JMU,30,35.4,3.6,3.4,1.1,0.2,0.2,2014
599,Jay Bowie,MAR,31,32.5,5.2,1.2,1.1,0.3,0.3,2014
600,Jimmie Taylor,RU,31,30.2,3.7,2.3,0.8,0.1,0.1,2014
601,Deon Mitchell,UNI,31,27.4,2.3,3.4,0.9,0.1,0.1,2014
602,Trevor Cooney,SU,34,32.1,2.1,1.1,1.9,0.1,0.1,2014
603,Tim Rusthoven,W&M,30,25.2,4.8,1.8,0.3,0.8,0.8,2014
604,Zavier Turner,BSU,30,32.7,1.7,3.7,0.8,0.0,0.0,2014
605,Antoine Myers,TU,31,34.1,5.4,2.6,0.8,0.0,0.0,2014
606,Jerami Grant,SU,32,31.4,6.7,1.4,0.8,0.6,0.6,2014
607,Taylor Johns,UCR,31,31.9,7.8,1.3,0.8,2.3,2.3,2014
608,DeAndre Mathieu,U of M,38,30.1,2.7,4.2,1.6,0.1,0.1,2014
609,Matt Tiby,UWM,35,26.7,6.5,1.9,0.5,0.3,0.3,2014
610,Xavier Johnson,CU,33,30.2,5.9,0.8,0.8,0.3,0.3,2014
611,Karl Ziegler,LONG,32,31.5,5.0,1.3,0.6,0.2,0.2,2014
612,Joe Harris,UVA,37,28.8,2.9,2.3,0.9,0.2,0.2,2014
613,Terone Johnson,PU,32,30.0,3.7,2.4,0.7,0.1,0.1,2014
614,Ben Mockford,SFC,30,29.5,1.6,0.9,0.2,0.0,0.0,2014
615,Rashad Smith,TU,28,24.9,4.9,1.1,0.7,0.9,0.9,2014
616,Chris Anderson,LTU,37,23.6,5.6,1.0,1.1,0.3,0.3,2014
617,Ryan Watkins,BSU,34,30.2,10.6,1.0,0.8,1.1,1.1,2014
618,Paris Roberts-Campbell,ECU,34,34.0,4.2,2.9,1.6,0.6,0.6,2014
619,Matt Ross,CSU,32,32.5,7.5,0.9,1.1,1.3,1.3,2014
620,Michael Alvarado,MAN,32,25.1,2.8,3.9,1.3,0.1,0.1,2014
621,Anthony McDonald,MVSU,32,28.3,2.0,1.4,0.8,0.0,0.0,2014
622,Shawn Lester,CHAR,31,24.4,4.2,1.5,0.8,0.1,0.1,2014
623,Mandell Thomas,FORD,30,33.0,4.2,2.0,1.5,0.7,0.7,2014
624,Isaiah Williams,SU,30,29.6,1.8,3.4,0.8,0.1,0.1,2014
625,Devin Oliver,DAY,37,29.9,7.4,2.3,0.9,0.3,0.3,2014
626,John Bohannon,UTEP,32,28.6,8.2,2.4,0.4,1.7,1.7,2014
627,Worth Smith,USNA,30,30.1,5.6,0.8,0.8,0.9,0.9,2014
628,Brandon Bos,USD,30,28.2,3.2,2.4,0.5,0.1,0.1,2014
629,Charlon Kloof,STBN,33,33.4,3.6,5.0,1.2,0.4,0.4,2014
630,Ben Aird,UVU,32,29.6,8.3,1.6,0.8,1.2,1.2,2014
631,Dennis Mavin,FIU,31,32.8,3.9,1.9,1.6,0.0,0.0,2014
632,Mike Dixon,UM,34,22.7,2.2,2.4,1.3,0.1,0.1,2014
633,Alex Mitola,DART,28,31.6,2.5,2.7,0.6,0.0,0.0,2014
634,Andre Armstrong,CSU,28,23.0,1.5,0.7,0.5,0.0,0.0,2014
635,Connar Tava,WMY,33,29.6,5.7,2.9,1.2,0.5,0.5,2014
636,James Sinclair,WCU,33,27.4,4.7,1.9,1.6,0.3,0.3,2014
637,Kris Brewer,KSU,32,30.1,3.0,2.9,1.0,0.1,0.1,2014
638,Tim Douglas,PSU,32,34.8,2.6,3.1,1.0,0.0,0.0,2014
639,Deron Powers,HU,31,31.5,3.1,4.0,1.0,0.1,0.1,2014
640,Juvonte Reddic,VCU,35,27.9,8.4,0.7,1.3,1.2,1.2,2014
