Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
319,Nick Rakocevic,USC,33,30.0,9.3,1.3,0.8,1.4,1.4,2019
320,Nick Muszynski,BEL,32,24.9,5.8,2.7,0.6,2.2,2.2,2019
321,C.J. Elleby,WSU,32,31.0,7.1,3.0,1.0,0.6,0.6,2019
322,Frankie Ferrari,USF,31,33.9,3.2,5.5,1.6,0.0,0.0,2019
323,Ike Smith,GSU,10,29.2,5.7,0.7,0.8,0.5,0.5,2019
324,Cyril Langevine,URI,33,32.4,9.9,0.9,0.7,1.4,1.4,2019
325,Naji Marshall,XAV,33,35.9,7.2,3.4,1.1,0.2,0.2,2019
326,"Barry Brown, Jr.",KSU,34,35.0,4.1,2.8,1.9,0.1,0.1,2019
327,Jordan Roland,NU,34,30.5,2.4,1.7,1.2,0.2,0.2,2019
328,Obadiah Noel,UML,31,28.8,3.5,2.0,1.3,0.4,0.4,2019
329,Tristan Clark,BU,14,29.8,6.3,1.6,1.1,2.4,2.4,2019
330,Justin Jaworski,LC,30,30.6,2.8,2.7,0.6,0.0,0.0,2019
331,Kaleb Wesson,OSU,32,25.9,6.9,1.8,1.0,0.7,0.7,2019
332,Nick Perkins,UB,36,26.2,7.4,0.7,0.5,0.8,0.8,2019
333,Jamari Blackmon,UNA,32,35.3,3.5,2.7,1.8,0.2,0.2,2019
334,Jesse Hunt,EWU,34,32.4,8.7,3.3,0.6,0.6,0.6,2019
335,"Kerwin Roach, Jr.",UT,31,29.2,4.3,3.2,1.2,0.3,0.3,2019
336,Mustapha Heron,STJ,31,31.7,4.6,1.3,1.1,0.2,0.2,2019
337,John Carroll,UHA,30,31.8,6.8,2.1,0.7,0.5,0.5,2019
338,Jordan Barnes,ISU,30,33.1,4.1,3.2,1.2,0.1,0.1,2019
339,Charles Bassey,WKU,34,31.4,10.0,0.7,0.8,2.4,2.4,2019
340,Christian James,OU,34,33.1,6.2,1.9,1.2,0.2,0.2,2019
341,Charles Minlend,USF,31,30.3,4.7,1.7,0.9,0.5,0.5,2019
342,Alex Petrie,LC,30,22.3,1.9,1.0,0.3,0.0,0.0,2019
343,Cameron Jackson,WC,35,23.3,7.6,2.8,1.5,1.0,1.0,2019
344,Justin Kier,GMU,33,34.8,6.5,2.6,1.6,0.3,0.3,2019
345,Tyler Cook,UI,33,30.8,7.6,2.4,0.7,0.5,0.5,2019
346,"Lance Tejada, Jr.",LU,31,30.3,2.4,3.2,0.8,0.0,0.0,2019
347,DeJuan Clayton,CSU,31,34.4,2.9,3.8,0.9,0.1,0.1,2019
348,Roydell Brown,MSU,23,30.6,9.5,1.5,0.9,0.3,0.3,2019
349,Nik Popovic,BC,28,29.6,7.2,1.1,0.5,0.8,0.8,2019
350,Josh Williams,RMU,35,32.3,2.9,2.4,1.0,0.1,0.1,2019
351,Jordan Murphy,U of M,36,31.1,11.0,2.6,0.6,0.8,0.8,2019
352,L.J. Figueroa,STJ,34,32.0,6.4,1.7,1.8,0.2,0.2,2019
353,Kyle Lofton,STBN,34,37.4,2.5,3.7,1.4,0.1,0.1,2019
354,Taveion Hollingsworth,WKU,34,36.8,4.4,2.2,1.2,0.2,0.2,2019
355,Anthony Mathis,UNM,32,30.8,2.2,2.1,1.1,0.2,0.2,2019
356,Tyler Sharpe,NKU,35,32.1,3.0,1.8,1.5,0.1,0.1,2019
357,Stanley Umude,USD,30,26.6,5.5,1.4,0.7,1.2,1.2,2019
358,Obi Toppin,DAY,33,26.5,5.6,1.8,0.6,0.8,0.8,2019
359,Jomaru Brown,EKU,31,24.8,3.0,2.2,1.9,0.1,0.1,2019
360,Jr. Clay,TTU,29,31.6,3.8,4.3,1.8,0.1,0.1,2019
361,Levi Bradley,NIU,34,29.2,5.2,1.3,0.6,0.3,0.3,2019
362,Justice Sueing,Cal,31,34.5,6.0,1.9,1.7,0.5,0.5,2019
363,George Blagojevic,UHA,32,33.5,7.5,1.9,1.2,0.9,0.9,2019
364,Edric Dennis,UTA,30,28.4,4.5,2.3,0.8,0.1,0.1,2019
365,Nic Thomas,NSU,34,29.7,3.3,1.6,0.8,0.1,0.1,2019
366,Kevin Obanor,ORU,28,22.4,7.2,0.5,0.1,0.3,0.3,2019
367,Donte Fitzpatrick,TSU,26,28.2,5.4,1.5,0.7,0.3,0.3,2019
368,Zane Najdawi,CIT,30,29.7,7.3,1.5,0.8,2.0,2.0,2019
369,Carlos Johnson,GCU,34,24.3,4.1,1.6,0.9,0.1,0.1,2019
370,Tulio Da Silva,MSU,27,32.1,7.4,0.7,1.0,0.8,0.8,2019
371,Christian Vital,UConn,33,30.2,5.6,2.4,1.6,0.0,0.0,2019
372,Chad Lott,HU,30,30.4,5.1,2.3,0.7,0.7,0.7,2019
373,Brandon Boyd,ISU,30,30.0,2.5,3.6,1.0,0.1,0.1,2019
374,Paul Jackson,EMU,32,34.9,2.0,4.7,1.3,0.0,0.0,2019
375,Daniel Utomi,AKR,33,33.5,5.5,1.3,0.6,0.4,0.4,2019
376,Kevin Easley,UTC,29,28.1,6.7,1.2,0.7,0.3,0.3,2019
377,E.J. Anosike,SHU,32,29.0,8.1,0.9,0.6,0.5,0.5,2019
378,Tre'Larenz Nottingham,TSU,34,31.4,3.9,2.1,1.2,0.1,0.1,2019
379,Fatts Russell,URI,32,34.0,2.7,3.7,1.8,0.3,0.3,2019
380,"Terrell Brown, Jr.",SEA,33,33.4,6.8,4.5,1.1,0.3,0.3,2019
381,Jaylen Hands,UCLA,33,31.2,3.7,6.1,1.3,0.2,0.2,2019
382,Alex Copeland,YALE,30,28.7,2.3,3.4,1.2,0.0,0.0,2019
383,Lagerald Vick,KU,23,33.0,4.0,1.9,1.2,0.2,0.2,2019
384,Cletrell Pope,BCU,31,29.9,12.2,0.7,0.8,1.2,1.2,2019
385,Kris Clyburn,UNLV,31,31.5,5.3,1.2,1.0,0.2,0.2,2019
386,Schadrac Casimir,FGC,32,30.8,2.6,2.4,1.0,0.0,0.0,2019
387,Jeremy Harris,UB,36,31.2,6.2,3.0,1.1,0.7,0.7,2019
388,Teyvion Kirk,OU,31,30.5,5.5,2.5,1.3,0.2,0.2,2019
389,John Mooney,ND,33,29.6,11.2,1.3,0.9,0.8,0.8,2019
390,Koreem Ozier,SHU,23,28.4,4.7,1.5,0.8,0.0,0.0,2019
391,Cortez Seales,UND,30,31.7,4.8,3.1,0.7,0.4,0.4,2019
392,Tre'von Allen,U of I,32,30.2,4.2,3.1,0.7,0.1,0.1,2019
393,Justinian Jessup,BSU,33,35.5,4.5,2.7,1.1,0.5,0.5,2019
394,Morgan Means,SEA,33,35.3,4.3,3.0,1.2,0.0,0.0,2019
395,Tyler Herro,UK,37,32.6,4.5,2.5,1.1,0.3,0.3,2019
396,Torin Dorn,NCST,36,28.5,7.2,1.2,1.0,0.2,0.2,2019
397,Nick Norton,DU,14,32.0,4.1,5.9,1.2,0.0,0.0,2019
398,Shabooty Phillips,LONG,34,31.3,4.7,3.8,1.0,0.0,0.0,2019
399,Dererk Pardon,NU,32,33.1,7.8,1.8,0.8,0.9,0.9,2019
400,"Eric Williams, Jr.",DUQ,32,30.8,7.6,1.4,1.1,0.2,0.2,2019
401,Triston Simpson,USD,30,37.1,3.7,3.6,1.2,0.1,0.1,2019
402,Loren Jackson,AKR,33,31.6,2.8,3.1,0.9,0.2,0.2,2019
403,Kouat Noi,TCU,31,30.2,4.9,1.2,1.2,0.3,0.3,2019
404,Jacob Grandison,HC,33,34.6,5.0,2.9,1.1,0.3,0.3,2019
405,Joe Sherburne,UMBC,34,36.5,5.6,3.0,0.9,0.1,0.1,2019
406,Savion Flagg,TAMU,32,34.8,7.7,2.3,0.7,0.3,0.3,2019
407,Carlos Dotson,WCU,31,27.7,9.5,1.5,0.7,0.5,0.5,2019
408,Devon Goodman,PENN,31,35.5,3.3,2.3,1.7,0.2,0.2,2019
409,Isaiah Joe,U of A,34,30.1,2.8,1.8,1.5,0.1,0.1,2019
410,Ishmael Lane,NSU,31,28.1,9.5,1.4,0.8,2.2,2.2,2019
411,Brandon Jackson,SIUE,31,29.4,6.4,0.4,0.5,0.3,0.3,2019
412,Brandon Kamga,HP,24,29.7,5.2,1.8,1.0,0.6,0.6,2019
413,Andrew Fleming,UM,28,36.5,7.0,3.1,1.2,0.8,0.8,2019
414,Tyree Griffin,USM,33,34.5,3.4,7.1,2.0,0.1,0.1,2019
415,Kareem South,TAMU-CC,32,32.6,5.1,2.0,1.2,0.1,0.1,2019
416,Ayo Dosunmu,U of I,32,31.2,4.0,3.2,1.2,0.2,0.2,2019
417,Ernie Duncan,UVM,32,29.6,1.7,2.0,0.7,0.2,0.2,2019
418,Bernie Andre,NAU,31,29.9,8.5,1.2,0.7,0.3,0.3,2019
419,Jaren Lewis,ACU,34,31.1,6.1,2.7,1.6,0.6,0.6,2019
420,Eugene Omoruyi,RU,28,29.2,7.2,2.4,0.7,0.2,0.2,2019
421,Darius Quisenberry,YSU,32,27.2,2.9,3.8,1.3,0.0,0.0,2019
422,Kyle Leufroy,LU,31,31.2,5.2,3.4,1.1,0.1,0.1,2019
423,Gavin Peppers,NSU,25,31.0,2.9,2.1,0.9,0.1,0.1,2019
424,Matthew Wilson,USMA,32,26.5,8.6,0.4,0.3,0.2,0.2,2019
425,Tyler Scanlon,BU,32,33.4,5.0,3.3,1.4,0.2,0.2,2019
426,Gabe Stefanini,COM,28,31.9,5.3,4.1,1.5,0.1,0.1,2019
427,Hunter Maldonado,UW,8,32.5,6.8,2.2,1.1,0.5,0.5,2019
428,Josip Vrankic,SCU,31,32.4,6.2,1.3,0.9,0.9,0.9,2019
429,Maurice Howard,ASU,31,36.4,3.3,3.5,1.2,0.1,0.1,2019
430,D.J. Williams,GW,31,33.5,4.7,1.2,0.7,0.3,0.3,2019
431,Trent Frazier,U of I,32,30.5,2.3,2.6,1.4,0.0,0.0,2019
432,Tramaine Isabell,SLU,35,32.6,4.1,3.6,1.2,0.1,0.1,2019
433,Jalen Tate,NKU,31,27.0,4.4,4.1,1.2,0.7,0.7,2019
434,Elijah Hughes,SU,34,32.6,4.3,1.5,1.2,0.8,0.8,2019
435,Anthony Harris,CSU,30,33.1,5.2,2.0,1.4,0.4,0.4,2019
436,Dante Thorpe,NIU,33,32.3,2.8,2.5,1.1,0.0,0.0,2019
437,Ethan Thompson,OSU,31,34.4,5.0,3.9,0.9,0.5,0.5,2019
438,Jeantal Cylla,UNCW,33,28.2,4.6,0.5,0.5,0.5,0.5,2019
439,Malik Maitland,BCU,29,29.8,2.8,4.4,1.9,0.0,0.0,2019
440,Glynn Watson,UNL,36,34.4,4.1,3.1,1.1,0.1,0.1,2019
441,JayQuan McCloud,UWGB,36,27.2,2.7,2.3,0.7,0.3,0.3,2019
442,Marcus Evans,VCU,33,26.8,3.1,3.2,2.0,0.2,0.2,2019
443,Mitchell Hahn,UNO,32,31.9,6.3,1.7,0.5,0.2,0.2,2019
444,Sagaba Konate,WVU,8,24.1,8.0,1.4,0.8,2.8,2.8,2019
445,Mason Jones,U of A,34,29.3,3.9,2.7,0.9,0.2,0.2,2019
446,Naz Reid,LSU,34,27.2,7.2,0.9,0.7,0.7,0.7,2019
447,Isaiah Wright,USD,31,37.8,4.1,4.7,1.4,0.0,0.0,2019
448,Evan Gilyard,UTEP,28,32.6,3.1,1.7,0.7,0.0,0.0,2019
449,Jahlil Jenkins,FDU,35,36.9,3.1,4.5,1.6,0.1,0.1,2019
450,K.J. Riley,UE,32,32.9,5.0,3.0,1.2,0.4,0.4,2019
451,Kameron Gibson,WCU,32,30.8,2.1,1.9,0.5,0.2,0.2,2019
452,Bruno Fernando,UMD,34,30.0,10.6,2.0,0.6,1.9,1.9,2019
453,D.J. Laster,GWU,34,26.4,5.4,0.4,0.4,0.6,0.6,2019
454,LaMontray Harris,MSU,29,27.7,8.2,1.6,0.6,0.6,0.6,2019
455,Jordan Cohen,LU,31,31.8,3.8,3.6,1.3,0.4,0.4,2019
456,Chris Porter-Bunton,APSU,31,27.0,4.9,2.0,1.4,0.3,0.3,2019
457,David McFarland,SIUE,31,29.8,3.8,1.6,1.6,0.4,0.4,2019
458,Nathan Hoover,WC,35,28.6,2.5,1.0,0.6,0.0,0.0,2019
459,Ty Jerome,UVA,37,34.0,4.2,5.5,1.5,0.0,0.0,2019
460,Trhae Mitchell,USA,34,34.2,7.6,3.6,1.1,2.1,2.1,2019
461,Myles Stephens,PRIN,27,33.4,6.4,1.1,0.9,0.6,0.6,2019
462,Dante Scott,MVSU,31,31.8,5.2,1.8,0.7,0.2,0.2,2019
463,Quinton Adlesh,COM,28,31.4,2.6,2.5,1.6,0.0,0.0,2019
464,Martin Krampelj,CU,35,25.3,6.9,0.8,1.1,0.8,0.8,2019
465,Tyler Bey,CU,36,26.3,9.9,0.6,0.8,1.2,1.2,2019
466,Cameron Tyson,U of I,32,25.4,1.9,0.8,0.5,0.1,0.1,2019
467,Ruben Guerrero,SU,33,29.9,8.4,0.6,0.6,2.1,2.1,2019
468,Josh McFolley,UDM,31,33.4,2.1,2.6,1.8,0.2,0.2,2019
469,Lindell Wigginton,ISU,25,26.0,4.0,2.1,0.8,0.4,0.4,2019
470,Cam Reddish,DUKE,36,29.7,3.7,1.9,1.6,0.6,0.6,2019
471,"Kira Lewis, Jr.",UA,34,31.6,2.6,2.9,0.8,0.3,0.3,2019
472,Tyrn Flowers,LIU,32,31.8,6.6,2.0,1.2,1.4,1.4,2019
473,Jordan Bone,UT,37,32.9,3.2,5.8,0.7,0.1,0.1,2019
474,Keldon Johnson,UK,37,30.7,5.9,1.6,0.8,0.2,0.2,2019
475,Tahjai Teague,BSU,33,28.2,7.5,1.2,1.3,0.9,0.9,2019
476,Jaquan Dotson,SST,31,31.4,6.8,2.0,1.3,0.5,0.5,2019
477,Louis King,UO,31,30.4,5.5,1.3,0.9,0.2,0.2,2019
478,Isaiah White,UM,31,33.5,3.6,1.6,1.4,0.7,0.7,2019
479,T.J. Gibbs,ND,32,36.1,1.9,3.4,1.2,0.1,0.1,2019
480,Skylar Mays,LSU,35,33.1,3.3,2.1,1.9,0.2,0.2,2019
481,Elijah Minnie,EMU,30,32.3,4.5,1.1,1.6,1.2,1.2,2019
482,"Edward Polite, Jr.",RU,33,33.5,9.5,1.6,1.5,1.2,1.2,2019
483,James Akinjo,GU,33,31.6,2.9,5.2,1.1,0.0,0.0,2019
484,A.J. Lawson,USC,29,30.5,4.3,2.9,1.1,0.2,0.2,2019
485,LaQuincy Rideau,USF,35,32.1,3.7,5.4,2.9,0.1,0.1,2019
486,Cam Delaney,SHSU,33,31.5,5.5,2.0,0.9,0.5,0.5,2019
487,"Derrick Alston, Jr.",BSU,33,27.9,3.9,1.1,0.4,0.4,0.4,2019
488,Armoni Brooks,U of H,37,30.7,6.3,0.9,0.8,0.3,0.3,2019
489,Xavian Stapleton,FAU,26,22.5,4.7,0.7,1.0,0.4,0.4,2019
490,Sam Iorio,AU,27,37.3,6.5,2.0,1.0,0.9,0.9,2019
491,Randy Miller,NCCU,34,28.6,2.4,1.9,0.9,0.0,0.0,2019
492,Josh Cunningham,DAY,31,29.4,6.2,1.5,0.6,0.1,0.1,2019
493,Nate Pierre-Louis,TEM,33,34.3,5.8,2.1,1.6,0.3,0.3,2019
494,Quintin Dove,UTM,31,23.8,5.2,0.4,0.9,0.5,0.5,2019
495,Mfiondu Kabengele,FSU,37,21.6,5.9,0.3,0.6,1.5,1.5,2019
496,Tajuan Agee,IC,33,27.5,8.0,1.2,1.0,0.7,0.7,2019
497,"Ivy Smith, Jr.",GSU,33,31.0,3.3,4.9,1.8,0.3,0.3,2019
498,Ithiel Horton,UD,33,32.6,3.1,1.6,1.0,0.1,0.1,2019
499,Brendan Barry,DART,30,35.6,3.2,3.2,1.1,0.2,0.2,2019
500,Haanif Cheatham,FGC,10,27.3,4.8,1.9,1.2,0.2,0.2,2019
501,Rich Kelly,QU,26,34.4,2.6,4.5,0.8,0.0,0.0,2019
502,Eddie Reese,SUBR,16,29.5,3.5,2.4,1.1,0.4,0.4,2019
503,Jordan Chatman,BC,27,35.6,2.2,2.0,0.3,0.1,0.1,2019
504,Cortez Edwards,USM,33,33.7,6.2,3.4,2.1,0.8,0.8,2019
505,Michael Steadman,SJSU,31,30.5,8.5,0.9,0.1,0.5,0.5,2019
506,Conner Toolson,UVU,32,31.9,3.2,1.0,1.5,0.3,0.3,2019
507,Jalen Crutcher,DAY,33,36.5,4.0,5.7,0.9,0.1,0.1,2019
508,Shamarkus Kennedy,MSU,31,26.0,7.1,1.0,0.5,1.9,1.9,2019
509,Jaylen Hoard,WF,31,30.2,7.6,1.5,0.6,0.6,0.6,2019
510,Vance Jackson,UNM,32,27.7,7.0,2.7,1.1,0.1,0.1,2019
511,Jarred Dixon,MSU,32,31.2,2.6,1.4,1.2,0.1,0.1,2019
512,Ahmed Hill,VT,35,35.3,3.9,1.3,0.8,0.1,0.1,2019
513,Mac McClung,GU,29,26.4,2.6,2.0,0.8,0.1,0.1,2019
514,Amauri Hardy,UNLV,31,29.6,3.0,3.5,0.7,0.2,0.2,2019
515,Luka Garza,UI,32,23.7,4.5,0.9,0.3,0.5,0.5,2019
516,Devonte Patterson,PVAMU,33,27.2,4.8,1.2,1.3,0.2,0.2,2019
517,Jalone Friday,ACU,23,21.8,4.7,1.0,0.7,1.0,1.0,2019
518,Elijah Cain,DEP,35,34.0,3.1,3.4,1.2,0.3,0.3,2019
519,Christian Peevy,UIW,29,24.0,4.4,1.0,1.0,0.4,0.4,2019
520,Tyresse Williford,SIUE,30,28.9,3.5,3.7,0.8,0.1,0.1,2019
521,Ar'mond Davis,UCSB,32,29.3,5.9,1.4,0.7,0.1,0.1,2019
522,Cameron Oluyitan,SUU,34,32.3,4.2,2.3,1.1,0.4,0.4,2019
523,Will Rayman,CU,35,33.1,6.5,1.5,0.9,0.8,0.8,2019
524,Vinnie Shahid,NDSU,35,29.5,3.0,2.6,0.7,0.0,0.0,2019
525,Kyvon Davenport,UM,36,26.2,7.0,1.0,0.7,0.8,0.8,2019
526,Reggie Gee,ASU,30,30.0,4.2,1.1,0.6,0.3,0.3,2019
527,DaQuan Jeffries,TU,31,28.1,5.6,1.8,1.0,1.2,1.2,2019
528,Shaq Buchanan,MSU,33,33.4,4.2,1.7,1.8,0.5,0.5,2019
529,McKinley Wright,CU,35,32.4,4.9,4.7,1.1,0.2,0.2,2019
530,Joshua Patton,CSUS,31,28.9,6.4,0.8,0.7,1.6,1.6,2019
531,Abdul Lewis,NJIT,29,33.1,9.1,2.0,0.4,0.9,0.9,2019
532,Wendell Mitchell,TAMU,29,30.7,4.2,2.3,1.8,0.1,0.1,2019
533,Dwayne Morgan,SUU,4,22.5,4.8,1.0,1.0,1.2,1.2,2019
534,Elijah Thomas,CLEM,34,25.6,7.8,1.4,0.8,2.2,2.2,2019
535,Thatch Unruh,UCA,33,31.8,3.7,2.1,0.9,0.0,0.0,2019
536,Nicolas Claxton,UGA,32,31.6,8.6,1.8,1.1,2.5,2.5,2019
537,K.J. Walton,BSU,32,26.5,4.3,0.9,1.3,0.3,0.3,2019
538,Matt Milon,W&M,30,29.7,3.2,1.3,0.5,0.1,0.1,2019
539,Payton Pritchard,UO,38,35.5,3.9,4.6,1.8,0.1,0.1,2019
540,Pat Andree,LU,29,29.1,6.2,1.7,0.5,0.2,0.2,2019
541,Ronnie Harrell,UD,29,27.8,5.5,2.0,0.7,0.4,0.4,2019
542,Dean Wade,KSU,25,30.4,6.1,2.8,0.8,0.5,0.5,2019
543,Ezekiel Charles,UNO,23,30.9,6.0,1.7,1.0,0.6,0.6,2019
544,Nick Ward,MSU,34,20.8,6.1,0.7,0.3,1.2,1.2,2019
545,Jehyve Floyd,HC,33,31.1,6.1,3.5,0.9,2.4,2.4,2019
546,Nathan Cayo,RICH,33,31.4,4.2,1.8,0.8,0.8,0.8,2019
547,Myles Carter,SEA,33,29.5,7.9,0.5,0.2,1.8,1.8,2019
548,Otis Livingston II,GMU,33,32.9,2.3,4.0,1.0,0.0,0.0,2019
549,Remy Martin,ASU,32,32.6,3.2,5.0,1.2,0.0,0.0,2019
550,Jordan Evans,MVSU,32,28.0,2.6,1.9,0.8,0.1,0.1,2019
551,Jalen Gibbs,MSMU,31,33.3,5.1,1.6,0.6,0.0,0.0,2019
552,Jason Dunne,UHA,33,36.6,3.0,3.5,1.2,0.3,0.3,2019
553,J.T. Gibson,UNO,32,33.4,2.8,2.1,1.2,0.1,0.1,2019
554,Carlos Hines,NAU,30,28.8,2.5,4.0,1.4,0.1,0.1,2019
555,Michael Oguine,UM,34,30.3,5.4,1.9,1.2,0.7,0.7,2019
556,Brandon Austin,SU,33,31.3,4.5,0.6,1.1,0.2,0.2,2019
557,Keandre Cook,MSU,32,29.1,4.2,0.7,0.9,0.4,0.4,2019
558,K.J. Jackson,UMBC,34,32.3,3.8,3.1,2.3,0.4,0.4,2019
559,Dylan Frye,BGSU,34,29.7,2.4,2.4,1.1,0.1,0.1,2019
560,Kavion Pippen,SIU,32,24.1,5.6,1.6,0.7,2.0,2.0,2019
561,Shawn Williams,ECU,26,34.6,1.8,1.7,0.7,0.1,0.1,2019
562,Femi Olujobi,DEP,36,26.5,5.4,1.0,0.6,0.3,0.3,2019
563,Dallas Polk-Hilliard,GSU,34,31.3,5.4,0.9,0.7,0.7,0.7,2019
564,Jordan Poole,UM,37,33.1,3.0,2.2,1.1,0.2,0.2,2019
565,Mack Smith,EIU,32,30.3,4.2,1.5,0.7,0.2,0.2,2019
566,Efe Odigie,UTEP,25,27.3,10.1,0.6,0.6,0.5,0.5,2019
567,Shaun Doss,UAPB,32,30.4,4.2,1.7,1.1,0.4,0.4,2019
568,Scottie James,LIB,36,24.5,8.6,1.1,0.3,0.6,0.6,2019
569,Jared Wilson-Frame,PITT,32,31.3,5.0,1.4,0.5,0.2,0.2,2019
570,Saben Lee,VU,32,32.6,3.3,3.8,1.0,0.2,0.2,2019
571,Nate Navigato,U of T,33,33.3,3.5,2.5,0.6,0.6,0.6,2019
572,"Marlon Hunter, Jr.",JSU,33,29.8,3.9,0.8,1.0,0.1,0.1,2019
573,Nick Sherod,RICH,6,32.0,5.2,2.8,1.3,0.0,0.0,2019
574,Alter Gilbert,UConn,25,29.4,2.9,3.6,1.3,0.1,0.1,2019
575,Terry Winn,UTRGV,37,29.6,4.7,1.6,0.9,0.2,0.2,2019
576,Ryan Swan-Ford,AF,31,27.5,7.1,1.8,0.8,0.4,0.4,2019
577,Stevie Jordan,RU,30,32.6,3.5,4.4,1.9,0.4,0.4,2019
578,Tommy Funk,USMA,32,33.2,3.9,5.9,0.9,0.2,0.2,2019
579,Nigel Hawkins,UTEP,27,33.9,4.5,1.7,0.9,0.3,0.3,2019
580,Markell Johnson,NCST,33,25.3,2.6,4.2,1.1,0.2,0.2,2019
581,Austin Butler,HC,33,34.5,4.1,1.9,1.5,0.2,0.2,2019
582,Jonah Mathews,USC,33,33.2,2.9,2.2,1.2,0.3,0.3,2019
583,Umoja Gibson,UNT,33,29.1,2.7,1.9,1.4,0.1,0.1,2019
584,"Anthony Lawrence, Jr.",UM,32,33.5,6.7,3.1,1.2,0.7,0.7,2019
585,Brekkott Chapman,WSU,33,29.5,8.5,1.9,1.0,1.7,1.7,2019
586,Giorgi Bezhanishvili,U of I,33,26.1,5.2,0.8,0.7,0.8,0.8,2019
587,Asante Gist,IC,33,29.6,2.4,2.3,0.6,0.0,0.0,2019
588,Alex Robinson,TCU,37,34.8,3.9,6.9,1.4,0.3,0.3,2019
589,Max Hazzard,UCI,37,26.4,2.0,2.1,0.7,0.0,0.0,2019
590,Tamenang Choh,BU,32,31.2,8.6,3.4,1.3,0.8,0.8,2019
591,Sidney Umude,SUBR,32,27.2,5.0,0.6,0.7,0.6,0.6,2019
592,Alessandro Lever,GCU,34,25.5,4.3,1.4,0.4,0.1,0.1,2019
593,Adam Pickett,WIN,29,26.2,5.8,2.7,0.8,0.4,0.4,2019
594,Jacoby Ross,ASU,31,31.6,2.7,2.3,0.9,0.0,0.0,2019
595,Kai Mitchell,SHSU,33,23.9,7.5,1.1,1.0,0.7,0.7,2019
596,Garrett Sams,UNF,33,28.8,4.9,2.5,1.2,0.2,0.2,2019
597,Venjie Wallis,JSU,31,31.2,4.3,2.1,1.4,0.4,0.4,2019
598,Stanley Davis,MSU,29,25.8,7.1,1.7,1.1,0.1,0.1,2019
599,Ledarrius Brewer,SEMO,29,28.3,4.7,2.0,1.2,0.3,0.3,2019
600,Demajeo Wiggins,BGSU,34,28.0,10.6,0.9,0.4,0.5,0.5,2019
601,Martins Igbanu,TU,32,27.1,5.7,0.7,0.6,0.2,0.2,2019
602,DeAndre Jones,UCA,33,34.0,3.9,4.9,2.0,0.2,0.2,2019
603,Hayden Koval,UCA,33,28.9,6.3,1.1,0.4,2.2,2.2,2019
604,Jose Alvarado,GT,31,34.2,3.9,3.4,1.8,0.1,0.1,2019
605,OShae Brissett,SU,34,33.0,7.5,1.8,1.0,0.8,0.8,2019
606,Brandon Randolph,U of A,32,28.8,3.3,1.0,0.7,0.3,0.3,2019
607,George Kiernan,USNA,30,26.7,5.3,1.1,0.6,0.3,0.3,2019
608,Elijah Childs,BU,35,29.5,7.8,1.0,0.8,1.4,1.4,2019
609,James Harvey,MSU,31,31.2,2.4,1.1,0.5,0.1,0.1,2019
610,Caleb Homesley,LIB,36,27.8,5.6,2.7,0.7,0.6,0.6,2019
611,Tyson Ward,NDSU,34,27.7,6.2,2.3,0.8,0.1,0.1,2019
612,Ethan Chargois,SMU,32,28.8,6.2,1.9,0.9,0.7,0.7,2019
613,Andre Kennedy,AAMU,32,28.2,5.9,0.9,0.7,0.6,0.6,2019
614,Matt Frierson,CIT,29,30.3,2.1,1.0,0.9,0.1,0.1,2019
615,Cameron McGriff,OSU,32,33.8,7.4,1.7,1.2,0.8,0.8,2019
616,Alex Hicks,TU,30,29.3,8.2,0.8,0.7,0.9,0.9,2019
617,Samir Sehic,TU,31,27.5,7.7,0.8,0.6,0.6,0.6,2019
618,Zach Sellers,SST,31,34.2,3.6,4.2,1.3,0.1,0.1,2019
619,Stef Smith,UVM,34,28.0,4.2,1.5,0.9,0.1,0.1,2019
620,Obi Okolie,BU,32,32.1,4.1,2.0,0.9,0.2,0.2,2019
621,Mike Holloway,FDU,35,28.4,5.7,1.4,0.9,1.1,1.1,2019
622,"Paul Reed, Jr.",DEP,36,26.8,8.5,0.9,1.1,1.5,1.5,2019
623,Jimmy Whitt,SMU,30,35.1,6.4,4.0,1.4,0.4,0.4,2019
624,Noah Dickerson,UW,36,25.9,7.5,0.9,1.0,0.6,0.6,2019
625,T.J. Starks,TAMU,27,27.5,2.2,3.5,1.2,0.0,0.0,2019
626,Elijah Olaniyi,SB,31,31.1,5.9,1.7,0.8,0.4,0.4,2019
627,Lewis Sullivan,UAB,35,27.1,6.8,1.0,0.8,0.4,0.4,2019
628,Alexis Yetna,USF,36,30.2,9.6,1.0,0.8,0.6,0.6,2019
629,Landon Taliaferro,FU,30,28.8,2.0,1.0,0.7,0.1,0.1,2019
630,Joe Hugley,CCSU,24,21.8,5.2,0.2,0.5,0.7,0.7,2019
631,Darius Banks,JMU,31,32.0,5.0,2.0,1.8,0.3,0.3,2019
632,Devon Dotson,KU,36,32.4,3.7,3.5,1.4,0.1,0.1,2019
633,Glenn Sanabria,SFC,33,30.8,3.1,2.6,1.4,0.4,0.4,2019
634,Paul Scruggs,XAV,35,32.8,4.9,3.3,1.2,0.5,0.5,2019
635,Kendarius Smith,UNA,32,33.4,4.2,2.7,1.4,0.0,0.0,2019
636,Myron Gordon,SU,33,29.5,2.4,1.8,0.8,0.2,0.2,2019
