Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
320,Louis Dabney,TU,31,32.0,3.3,1.5,1.1,0.0,0.0,2015
321,Shaquille Johnson,LONG,33,32.3,5.6,2.8,1.5,0.5,0.5,2015
322,Mustafaa Jones,FDU,29,32.2,2.0,1.9,1.4,0.1,0.1,2015
323,Jordan Mathews,Cal,33,31.1,3.4,1.4,0.6,0.0,0.0,2015
324,Fred VanVleet,WSU,35,31.5,4.5,5.2,1.9,0.1,0.1,2015
325,Marcus Georges-Hunt,GT,30,30.9,5.5,1.8,1.3,0.1,0.1,2015
326,Twymond Howard,UTM,34,34.8,6.6,1.7,0.9,0.6,0.6,2015
327,Kevin Hardy,MSU,31,37.2,6.7,4.0,2.7,1.0,1.0,2015
328,Dion Wright,STBN,31,35.1,7.0,1.4,0.8,0.6,0.6,2015
329,Devareaux Manley,KSU,35,32.5,2.8,0.8,0.6,0.2,0.2,2015
330,Emile Blackman,NU,30,31.9,3.9,1.4,0.8,0.3,0.3,2015
331,Omar Prewitt,W&M,33,33.0,4.4,2.5,1.2,0.8,0.8,2015
332,Tevin Svihovec,UNC,30,30.7,3.5,2.8,0.9,0.0,0.0,2015
333,Myles Mack,RU,32,35.4,4.0,4.2,1.8,0.1,0.1,2015
334,Adam Smith,VT,33,29.9,2.6,0.9,0.4,0.1,0.1,2015
335,Gary Payton II,OSU,31,36.3,7.5,3.2,3.1,1.2,1.2,2015
336,Stefan Nastic,SU,37,29.7,6.5,1.4,0.4,1.0,1.0,2015
337,David Walker,NU,35,37.1,3.5,3.6,1.2,0.3,0.3,2015
338,Tyran de Lattibeaudiere,LU,30,29.8,7.7,1.6,1.3,2.1,2.1,2015
339,Keith Hornsby,LSU,33,35.5,4.2,2.1,1.1,0.5,0.5,2015
340,Warren Gillis,CCU,34,31.3,3.1,3.2,1.4,0.1,0.1,2015
341,Cody Joyce,UMBC,30,33.7,5.8,1.1,0.6,0.6,0.6,2015
342,Justin Robinson,MU,33,32.2,3.4,3.6,1.7,0.0,0.0,2015
343,Ashton Pankey,MAN,33,27.5,6.7,0.9,0.7,1.4,1.4,2015
344,Kyan Anderson,TCU,33,32.0,1.5,4.3,1.2,0.2,0.2,2015
345,Trevor Cooney,SU,31,37.3,2.8,2.2,1.8,0.0,0.0,2015
346,Mike Young,PITT,34,31.7,7.3,1.3,0.6,0.8,0.8,2015
347,Mandell Thomas,FORD,31,34.4,4.0,3.6,2.4,0.4,0.4,2015
348,Joel Bolomboy,WSU,30,33.2,10.2,0.8,0.7,1.7,1.7,2015
349,Freddie Jackson,UNCW,32,36.3,5.6,2.1,1.6,0.4,0.4,2015
350,Matt Tiby,UWM,30,29.5,7.8,1.9,0.4,0.4,0.4,2015
351,Austin Nichols,UM,27,29.5,6.1,1.0,0.8,3.4,3.4,2015
352,Angelo Warner,MSU,32,28.5,4.0,2.4,1.6,0.1,0.1,2015
353,Ricky Johnson,BCU,28,31.9,2.6,2.4,1.4,0.1,0.1,2015
354,Tony Hicks,PENN,26,27.5,3.5,2.5,0.8,0.0,0.0,2015
355,Remi Barry,NMSU,34,32.2,4.7,1.0,0.6,0.2,0.2,2015
356,Trae Anderson,EIU,30,25.0,4.9,1.8,0.8,0.6,0.6,2015
357,Shane Richards,MAN,33,32.5,3.6,1.7,0.8,0.1,0.1,2015
358,Chase Fischer,BYU,34,26.9,2.2,2.0,0.7,0.1,0.1,2015
359,Derrick Colter,DUQ,31,31.9,2.9,3.6,0.9,0.1,0.1,2015
360,Shaquille Harrison,TU,34,31.4,5.1,3.7,2.0,0.6,0.6,2015
361,Adrian Rodgers,SUBR,35,28.9,4.2,1.1,0.7,0.1,0.1,2015
362,Marquan Botley,FAU,29,32.7,2.2,3.9,0.4,0.0,0.0,2015
363,Jaron Blossomgame,CLEM,31,30.9,8.2,1.0,0.8,0.4,0.4,2015
364,Seth Hinrichs,LC,33,31.1,5.7,2.5,0.8,0.7,0.7,2015
365,Marshun Newell,UTM,34,35.3,6.9,2.7,1.0,0.1,0.1,2015
366,Dorian Finney-Smith,UF,28,27.9,6.2,1.6,1.1,0.9,0.9,2015
367,Tevon Saddler,UNCG,30,30.4,4.7,4.0,1.4,0.6,0.6,2015
368,Justin Drummond,U of T,33,29.4,4.6,1.9,0.7,0.5,0.5,2015
369,Chris Horton,APSU,30,34.5,11.1,1.4,1.2,2.3,2.3,2015
370,Tayler Persons,NKU,30,28.7,4.6,3.7,1.1,0.1,0.1,2015
371,Marcus Colbert,MSU,30,30.2,3.1,4.7,0.9,0.0,0.0,2015
372,Marcus Tyus,UNO,23,27.9,3.7,2.0,1.0,0.1,0.1,2015
373,Arlon Harper,CSU,30,30.9,4.1,2.2,1.8,0.4,0.4,2015
374,Troy Williams,IU,32,27.6,7.4,2.0,1.0,0.5,0.5,2015
375,Evan Singletary,ALB,33,34.9,3.6,2.8,0.8,0.2,0.2,2015
376,Phil Greene IV,STJ,33,34.8,3.2,1.6,0.9,0.0,0.0,2015
377,Adrian Diaz,FIU,33,31.3,6.9,1.3,0.9,3.0,3.0,2015
378,Ryan Bowie,UTSA,30,33.7,5.8,1.9,1.2,0.3,0.3,2015
379,D'Shon Taylor,NSU,34,31.8,5.0,1.3,0.8,0.7,0.7,2015
380,Elgin Cook,UO,36,29.4,5.2,1.6,1.1,0.2,0.2,2015
381,Dwight Meikle,HU,29,27.8,7.5,0.7,0.8,1.5,1.5,2015
382,T.J. Wallace,PAC,29,30.8,5.6,2.6,0.7,0.1,0.1,2015
383,Terry Allen,RICH,35,31.2,6.7,1.3,1.4,0.7,0.7,2015
384,Marquis Vance,ASU,32,33.6,7.8,1.7,0.7,0.7,0.7,2015
385,Will Saunders,CSU,30,27.6,6.0,1.0,0.7,0.2,0.2,2015
386,Kadeem Jack,RU,30,31.0,6.4,1.1,0.9,0.7,0.7,2015
387,Charles Jackson,TTU,29,27.4,9.4,0.5,1.1,1.3,1.3,2015
388,Chris Olivier,EIU,27,23.5,5.3,1.0,0.5,1.4,1.4,2015
389,Brice Johnson,UNC,38,24.7,7.8,0.9,0.7,1.1,1.1,2015
390,Will Davis II,UCI,34,29.8,7.1,1.0,0.5,1.0,1.0,2015
391,J.D. Weatherspoon,U of T,33,31.5,8.4,1.0,0.6,0.6,0.6,2015
392,Harrison Hawkins,ACU,31,23.9,1.2,1.5,0.8,0.1,0.1,2015
393,Aaseem Dixon,NAU,37,34.9,3.4,2.3,0.7,0.0,0.0,2015
394,Beau Beech,UNF,35,30.4,5.7,1.4,1.2,0.3,0.3,2015
395,Anthony McDonald,NCCU,33,32.2,1.9,0.7,0.6,0.0,0.0,2015
396,Faronte Drakeford,CCSU,30,31.2,7.0,1.6,1.3,0.2,0.2,2015
397,Cam Michael,UNC,29,28.4,2.9,1.3,0.7,0.1,0.1,2015
398,Charlie Lee,CSU,27,35.5,3.0,4.0,1.0,0.0,0.0,2015
399,Zach Auguste,ND,37,24.4,6.5,0.8,0.7,0.7,0.7,2015
400,B.J. Taylor,UCF,26,32.9,3.0,2.5,0.9,0.1,0.1,2015
401,Quinton Hooker,UND,30,34.2,4.3,4.2,1.5,0.3,0.3,2015
402,Josh Adams,UW,35,33.6,3.3,3.6,1.4,0.2,0.2,2015
403,Pascal Siakam,NMSU,34,30.8,7.7,1.3,0.8,1.8,1.8,2015
404,Deon Jones,MU,33,28.2,4.8,1.2,0.9,0.5,0.5,2015
405,Josh Cameron,CCU,33,21.8,2.0,1.5,1.1,0.1,0.1,2015
406,David Collette,USU,31,25.5,5.0,1.2,0.8,1.8,1.8,2015
407,Ralston Turner,NCST,36,31.6,3.2,1.0,0.6,0.2,0.2,2015
408,Kayel Locke,UNCG,32,29.6,5.8,0.8,0.3,0.3,0.3,2015
409,Micah Mason,DUQ,31,32.6,4.0,2.9,1.1,0.0,0.0,2015
410,A'Torri Shine,GSU,29,31.6,3.6,0.8,0.9,0.2,0.2,2015
411,DeVaughn Akoon-Purcell,ISU,28,26.2,5.6,1.3,1.0,0.2,0.2,2015
412,Roosevelt Jones,BU,34,35.5,5.2,3.7,0.9,0.6,0.6,2015
413,Emani Gant,TSU,30,30.6,6.9,1.6,1.2,0.6,0.6,2015
414,Anson Winder,BYU,29,25.5,3.4,1.8,1.3,0.2,0.2,2015
415,Michael Patrick Gbinije,SU,30,35.0,5.0,3.6,1.9,0.4,0.4,2015
416,Dyshawn Pierre,DAY,36,33.4,8.1,2.9,0.6,0.4,0.4,2015
417,Brian Sullivan,DAV,32,33.3,3.0,3.9,0.7,0.0,0.0,2015
418,Kendall Pollard,DAY,35,29.1,5.3,1.1,0.9,0.9,0.9,2015
419,Tre Hagood,PVAMU,33,35.0,5.2,4.8,2.4,0.1,0.1,2015
420,Justise Winslow,DUKE,39,29.1,6.5,2.1,1.3,0.9,0.9,2015
421,Chris Smith,USU,31,32.1,3.8,2.5,0.7,0.2,0.2,2015
422,Jeffrey Solarin,ISU,30,31.9,8.9,0.9,0.6,0.9,0.9,2015
423,Tim Derksen,USF,32,29.2,4.5,2.3,1.0,0.1,0.1,2015
424,Chris Thomas,TSU,34,31.0,4.9,1.6,1.2,0.6,0.6,2015
425,Clarke Rosenberg,CSU,31,28.3,3.9,2.0,1.2,0.4,0.4,2015
426,Shaquille Boga,UTRGV,30,34.5,3.0,3.6,1.3,0.1,0.1,2015
427,Lester Wilson,ETSU,30,28.2,3.8,0.5,0.8,0.3,0.3,2015
428,Frank Mason,KU,36,33.5,3.9,3.9,1.4,0.1,0.1,2015
429,Ethan Jacobs,CU,33,27.9,4.5,1.1,0.3,1.1,1.1,2015
430,Tanner Samson,ELON,33,29.7,4.2,1.3,1.3,0.2,0.2,2015
431,Zach Lewis,CAN,33,32.2,3.0,2.5,1.6,0.2,0.2,2015
432,Taishaun Johnson,USA,33,31.4,4.1,2.2,1.0,0.2,0.2,2015
433,Solomon Poole,FAU,22,28.9,3.0,2.2,0.8,0.2,0.2,2015
434,Tre Demps,NU,32,32.6,3.0,2.6,0.3,0.1,0.1,2015
435,Shevon Thompson,GMU,31,30.2,11.3,0.2,0.5,1.1,1.1,2015
436,Katin Reinhardt,USC,31,28.6,2.4,1.7,1.0,0.2,0.2,2015
437,Canyon Barry,C of C,33,34.8,5.1,1.6,1.2,0.5,0.5,2015
438,B.J. Tyson,ECU,33,24.2,3.9,1.4,0.8,0.1,0.1,2015
439,Egidijus Mockevicius,UE,34,27.9,9.9,0.5,0.6,2.2,2.2,2015
440,Pat Connaughton,ND,38,35.6,7.4,1.5,0.7,0.9,0.9,2015
441,Karrington Ward,EMU,35,31.3,6.5,0.6,1.3,1.3,1.3,2015
442,Jake Layman,UMD,35,30.1,5.8,1.4,0.8,0.7,0.7,2015
443,Mike Talley,EMU,35,29.3,2.3,4.2,1.6,0.0,0.0,2015
444,Brett Comer,FGC,33,31.9,3.5,7.2,1.3,0.2,0.2,2015
445,Nick Lindner,LC,31,32.1,2.1,5.2,0.6,0.1,0.1,2015
446,Marcus Foster,KSU,29,27.8,2.3,1.9,0.6,0.1,0.1,2015
447,Alex Anderson,UTM,34,34.9,2.4,1.9,0.4,0.0,0.0,2015
448,Marquis Wright,SC,31,36.6,4.2,5.1,2.0,0.4,0.4,2015
449,Alex Mitola,DART,29,34.4,2.7,2.7,0.8,0.0,0.0,2015
450,Shaquielle McKissic,ASU,34,31.2,4.7,1.7,1.6,0.2,0.2,2015
451,R.J. Price,RU,34,29.0,2.6,2.2,1.2,0.1,0.1,2015
452,Nigel Hayes,UW,40,33.0,6.2,2.0,0.8,0.4,0.4,2015
453,Paris Bass,UDM,33,25.2,5.7,1.9,1.2,1.1,1.1,2015
454,Lanerryl Johnson,CSUF,31,21.9,1.5,1.5,0.7,0.0,0.0,2015
455,Melvin Johnson,VCU,36,27.9,1.9,1.8,1.0,0.1,0.1,2015
456,Jaron Nash,UND,29,27.1,6.3,0.7,0.9,0.6,0.6,2015
457,Kory Holden,UD,29,34.1,3.1,5.0,0.6,0.1,0.1,2015
458,Jarrod Uthoff,UI,34,30.3,6.4,1.7,1.1,1.6,1.6,2015
459,Nicholas West,AAMU,27,31.6,7.9,1.0,0.5,1.0,1.0,2015
460,Max Yon,AF,25,28.2,2.4,2.2,0.5,0.2,0.2,2015
461,Ethan O'Day,UVM,34,25.9,4.6,0.9,0.8,2.1,2.1,2015
462,Patricio Garino,GW,35,31.6,5.3,1.5,1.7,0.8,0.8,2015
463,T.J. Sapp,MSU,35,30.6,3.3,2.9,1.0,0.1,0.1,2015
464,Demetrius Jackson,ND,38,34.7,3.6,3.1,1.6,0.3,0.3,2015
465,Joe Chealey,C of C,33,32.5,3.6,3.3,0.9,0.2,0.2,2015
466,Blake Bozeman,MSU,31,34.4,2.4,1.7,0.6,0.0,0.0,2015
467,Matt Lopez,RU,27,26.8,7.7,0.6,0.2,0.4,0.4,2015
468,Terry Whisnant,ECU,33,31.5,2.6,1.8,0.9,0.1,0.1,2015
469,Quenton DeCosey,TEM,37,30.0,4.6,2.2,0.8,0.3,0.3,2015
470,Connar Tava,WMY,34,30.1,6.2,3.3,1.1,0.3,0.3,2015
471,Marcus Thornton,UGA,31,29.2,7.3,1.0,0.7,1.1,1.1,2015
472,Nikola Jovanovic,USC,32,28.0,7.0,0.5,0.4,0.8,0.8,2015
473,Tanner Leissner,UNH,29,31.0,7.2,1.1,0.7,0.7,0.7,2015
474,Alec Wintering,UP,33,32.2,2.8,5.7,1.5,0.0,0.0,2015
475,Billy Garrett,DEP,32,30.0,2.4,3.9,0.7,0.2,0.2,2015
476,Christavious Gill,UNO,29,31.6,2.0,1.8,1.3,0.0,0.0,2015
477,Matt Stainbrook,XAV,37,26.7,6.9,2.4,0.6,0.6,0.6,2015
478,Tre Lynch,SUBR,30,22.0,3.6,1.0,0.8,0.2,0.2,2015
479,Eric Fanning,BU,30,21.3,3.6,1.5,0.4,0.1,0.1,2015
480,Anthony Odunsi,HBU,27,26.8,3.0,2.6,0.9,0.1,0.1,2015
481,Riley LaChance,VU,35,33.3,3.1,2.9,0.7,0.0,0.0,2015
482,John Simons,CMU,32,30.7,6.5,0.7,1.1,0.5,0.5,2015
483,Caleb White,ECU,33,30.9,3.5,1.4,0.5,0.2,0.2,2015
484,Brandon Ashley,U of A,38,27.8,5.2,0.7,0.6,0.7,0.7,2015
485,Fred Miller,USCU,34,31.9,5.0,4.2,1.8,0.2,0.2,2015
486,Winfield Willis,NJIT,33,29.8,3.2,2.4,1.1,0.2,0.2,2015
487,Justin Anderson,UVA,26,27.8,4.0,1.7,0.7,0.5,0.5,2015
488,Shaquille Hines,UTRGV,31,33.5,5.4,1.4,0.7,0.5,0.5,2015
489,Nigel Pruitt,KENN,32,28.2,4.0,1.2,1.0,0.3,0.3,2015
490,Darius Jones-Gibson,SU,32,26.8,3.1,2.2,1.3,0.1,0.1,2015
491,Cat Barber,NCST,35,31.7,3.3,3.7,0.8,0.0,0.0,2015
492,Cinmeon Bowers,AU,34,30.1,9.6,1.3,1.1,0.6,0.6,2015
493,Gary Winston,PSU,28,31.6,2.2,3.7,0.6,0.0,0.0,2015
494,A.J. West,UNR,30,29.1,11.0,0.6,0.5,2.6,2.6,2015
495,Josh Hagins,UALR,31,25.3,3.9,3.0,1.7,0.2,0.2,2015
496,Kerry Carter,SMC,31,33.6,5.0,1.5,1.5,0.2,0.2,2015
497,Michael Frazier,UF,26,29.2,4.1,1.4,1.2,0.1,0.1,2015
498,Mark Nwakamma,UHA,28,26.0,5.6,1.9,1.2,0.3,0.3,2015
499,Jerrell Wright,LU,33,27.9,6.5,1.5,0.7,0.7,0.7,2015
500,Sean Gardner,ASU,29,30.9,3.3,1.2,1.1,0.3,0.3,2015
501,Nimrod Hilliard IV,NCCU,31,35.4,2.9,6.3,1.1,0.5,0.5,2015
502,Devin Thomas,WF,32,27.2,8.8,1.6,0.7,0.8,0.8,2015
503,Andris Misters,JAC,32,28.3,3.7,1.6,1.1,0.1,0.1,2015
504,Four McGlynn,TU,32,28.1,2.2,1.6,0.3,0.2,0.2,2015
505,Greg Mays,UWGB,33,28.1,4.7,0.8,0.4,1.5,1.5,2015
506,John Schoof,AU,33,37.5,3.2,1.6,0.8,0.3,0.3,2015
507,Kaj-Bjorn Sherman,UTSA,29,30.0,7.0,1.1,0.8,0.5,0.5,2015
508,Taariq Cephas,CSU,31,31.6,3.5,4.9,1.5,0.0,0.0,2015
509,Myke Henry,DEP,32,28.1,5.4,1.2,1.1,0.6,0.6,2015
510,Ed Stephens,SCSU,33,26.9,2.8,1.8,1.2,0.0,0.0,2015
511,Torin Dorn,CHAR,32,27.5,3.7,1.2,0.6,0.1,0.1,2015
512,Jarvis Summers,UM,33,29.2,1.8,4.8,0.8,0.1,0.1,2015
513,Brandon Venturini,USNA,27,31.0,3.8,3.0,1.4,0.1,0.1,2015
514,Joe Edwards,IPFW,31,31.8,3.0,2.2,1.0,0.3,0.3,2015
515,Sean Sellers,BSU,30,29.6,2.9,1.2,0.3,0.3,0.3,2015
516,J.C. Fuller,WIU,28,27.2,3.3,2.2,0.4,0.3,0.3,2015
517,Monte Morris,ISU,34,33.9,3.4,5.2,1.9,0.4,0.4,2015
518,Angel Rodriguez,UM,32,28.3,2.3,3.9,1.8,0.3,0.3,2015
519,Devonte Brown,ISU,31,32.9,4.4,3.3,0.9,0.1,0.1,2015
520,B.K. Ashe,MSMU,28,25.6,2.6,1.2,1.1,0.4,0.4,2015
521,Reggie Johnson,HU,26,27.8,3.3,1.7,1.4,0.3,0.3,2015
522,A.J. Hammons,PU,34,24.3,6.6,0.9,0.5,2.8,2.8,2015
523,Johnathan Williams,MU,32,29.4,7.1,0.8,0.3,0.6,0.6,2015
524,Jamee Crockett,DEP,32,31.0,3.1,1.3,1.4,0.6,0.6,2015
525,Duane Wilson,MU,32,28.1,2.4,2.1,1.2,0.2,0.2,2015
526,Roger Woods,UALR,31,26.4,6.5,1.1,0.7,0.5,0.5,2015
527,Branden Dawson,MSU,35,30.1,9.1,1.7,1.2,1.7,1.7,2015
528,Maurice Walker,U of M,33,24.2,6.7,0.7,1.5,1.3,1.3,2015
529,Terry Tarpey,W&M,32,31.2,8.4,3.2,1.8,1.2,1.2,2015
530,Joshua Braun,GCU,32,26.8,4.9,0.8,0.8,0.8,0.8,2015
531,Jordan Barham,DAV,31,21.6,6.1,1.1,0.4,0.4,0.4,2015
532,Rhett Harrelson,WCU,31,34.1,2.0,2.4,1.5,0.1,0.1,2015
533,Youssoupha Ndoye,STBN,30,31.9,10.1,0.9,0.7,2.6,2.6,2015
534,Tyus Jones,DUKE,39,33.9,3.5,5.6,1.5,0.1,0.1,2015
535,John Davis,TU,32,25.6,8.1,0.3,0.2,0.5,0.5,2015
536,Willie Rodriguez,BU,32,31.6,5.5,1.3,0.8,0.7,0.7,2015
537,Josh Ritchart,UCD,31,24.0,4.1,0.8,0.4,0.4,0.4,2015
538,T.J. Cline,RICH,35,23.2,3.7,1.6,0.7,0.2,0.2,2015
539,Tucker Haymond,WMY,30,28.0,4.3,1.8,0.8,0.1,0.1,2015
540,Spencer Collins,WC,35,27.6,2.7,1.4,0.7,0.1,0.1,2015
541,Montay Brandon,FSU,33,34.6,5.5,1.9,1.1,0.4,0.4,2015
542,Devin Patterson,UNO,27,30.5,2.8,3.9,2.2,0.0,0.0,2015
543,Tim Marshall,VMI,30,22.2,2.7,1.1,0.9,0.0,0.0,2015
544,Duane Notice,USC,33,29.9,2.6,2.7,0.9,0.1,0.1,2015
545,Kethan Savage,GW,35,30.1,4.8,2.3,1.0,0.4,0.4,2015
546,Kenny Gaines,UGA,31,30.0,3.4,1.6,1.1,0.9,0.9,2015
547,Deshawn Delaney,UNM,30,29.0,5.3,2.0,1.3,0.6,0.6,2015
548,Dwan Caldwell,TTU,29,26.7,5.3,0.6,0.6,0.5,0.5,2015
549,Alexandru Olah,NU,32,29.4,6.9,1.5,0.6,1.8,1.8,2015
550,Jeffrey Simmons,MVSU,32,27.8,2.4,2.3,1.1,0.0,0.0,2015
551,Isaiah Cousins,OU,35,30.8,4.6,2.2,1.2,0.4,0.4,2015
552,Christian Sengfelder,FORD,31,33.8,7.1,0.7,0.5,0.4,0.4,2015
553,Parker Wentz,ACU,31,28.8,2.0,1.4,1.5,0.1,0.1,2015
554,Kendall Gray,DESU,34,33.8,11.8,1.0,0.4,2.8,2.8,2015
555,P.J. Horgan,CIT,30,31.2,6.5,0.9,0.6,1.1,1.1,2015
556,A.J. Hess,SUU,29,25.6,3.7,1.0,0.5,0.6,0.6,2015
557,Brian Bernardi,HOF,34,34.2,3.1,1.7,0.9,0.2,0.2,2015
558,Hugh Greenwood,UNM,31,35.3,5.4,3.3,1.5,0.7,0.7,2015
559,Arnold Fripp,CSU,31,26.9,5.6,0.6,0.5,0.9,0.9,2015
560,Lonnie McClanahan,UTA,31,24.6,3.5,3.0,1.0,0.0,0.0,2015
561,Torrance Rowe,TTU,28,29.3,2.2,2.8,0.9,0.0,0.0,2015
562,Rodney Purvis,UConn,33,28.7,2.4,1.2,0.8,0.2,0.2,2015
563,Spencer Weisz,PRIN,30,32.1,4.8,2.6,1.1,0.3,0.3,2015
564,Anthony Gill,UVA,34,25.3,6.5,0.9,0.9,0.5,0.5,2015
565,Trent Wiedeman,GSU,31,29.0,5.6,1.0,0.7,1.0,1.0,2015
566,A.J. Jacobson,NDSU,28,32.8,4.2,1.8,0.4,0.2,0.2,2015
567,Tiegbe Bamba,PSU,27,30.4,6.8,1.1,1.2,0.2,0.2,2015
568,Rico Gathers,BU,34,29.9,11.6,0.5,1.2,1.0,1.0,2015
569,Mitch Bruneel,UVU,29,33.5,6.0,1.0,0.7,0.1,0.1,2015
570,Kevin Pangos,GU,38,33.6,2.7,4.8,1.3,0.1,0.1,2015
571,TaShawn Thomas,OU,35,29.7,6.5,1.5,0.6,1.5,1.5,2015
572,Julian DeBose,FGC,30,31.1,3.9,1.4,0.9,0.8,0.8,2015
573,Cady Lalanne,UMass,32,29.0,9.5,0.3,0.6,1.9,1.9,2015
574,Shawn Amiker,YSU,32,28.7,5.7,0.9,0.6,0.4,0.4,2015
575,Craig Ponder,UNCW,32,32.2,3.4,2.7,1.1,0.2,0.2,2015
576,Stanton Kidd,CSU,34,30.1,5.1,1.8,0.8,0.8,0.8,2015
577,Devin Williams,WVU,34,24.9,8.1,1.3,0.8,0.3,0.3,2015
578,Kevon Looney,UCLA,36,30.9,9.2,1.4,1.3,0.9,0.9,2015
579,Wayne Blackshear,U of L,36,31.4,4.3,1.2,1.0,0.6,0.6,2015
580,Tim Coleman,NJIT,33,25.2,5.1,1.7,1.1,1.3,1.3,2015
581,Austin Chatman,CU,33,33.8,3.5,3.7,0.5,0.1,0.1,2015
582,Till Gloger,UM,30,26.5,4.8,0.7,0.6,0.3,0.3,2015
583,J.T. Miller,HU,30,25.7,2.7,0.9,1.0,0.2,0.2,2015
584,Tony Parker,UCLA,34,24.6,6.7,0.4,0.6,0.9,0.9,2015
585,Keon Johnson,WIN,31,28.3,2.4,1.9,0.7,0.0,0.0,2015
586,Dionte Ferguson,USA,33,28.1,6.7,0.6,0.7,1.5,1.5,2015
587,R.J. White,UNCG,32,23.8,6.9,1.2,1.2,1.5,1.5,2015
588,Tim Quarterman,LSU,33,33.6,5.2,4.0,1.4,0.6,0.6,2015
589,Brian Bennett,POLY,29,30.3,6.3,0.9,0.7,0.3,0.3,2015
590,Braxton Tucker,PSU,23,27.6,5.3,0.7,0.5,0.5,0.5,2015
591,Dillon Brooks,UO,36,28.3,4.9,1.8,0.5,0.6,0.6,2015
592,Hans Brase,PRIN,30,31.1,7.5,2.1,0.6,0.5,0.5,2015
593,Suki Wiggs,U of I,30,26.3,3.7,2.7,0.6,0.2,0.2,2015
594,Michael Martin,UCA,28,33.1,3.8,4.3,1.9,0.1,0.1,2015
595,Reed Timmer,DU,31,29.9,2.3,2.4,0.5,0.0,0.0,2015
596,Justin Bibbs,VT,29,29.8,3.0,1.8,0.4,0.0,0.0,2015
597,Bryant McIntosh,NU,32,33.3,2.5,4.7,0.2,0.2,0.2,2015
598,Cazmon Hayes,UD,30,27.9,3.2,1.0,0.9,0.1,0.1,2015
599,Cam Griffin,UD,28,33.2,6.1,2.4,1.7,0.3,0.3,2015
600,Daniel Bejarano,CSU,33,30.7,7.2,2.8,0.4,0.6,0.6,2015
601,David Nwaba,POLY,24,26.8,4.7,1.5,1.3,0.6,0.6,2015
602,Darian Anderson,FDU,29,29.2,3.5,3.0,1.8,0.2,0.2,2015
603,Darious Moten,MER,32,27.9,4.4,1.3,0.8,0.9,0.9,2015
604,Hassan Martin,URI,33,28.8,7.7,0.3,0.7,3.1,3.1,2015
605,Yohanny Dalembert,JMU,33,25.2,6.0,1.1,0.5,1.1,1.1,2015
606,Nino Williams,KSU,29,26.9,5.3,1.1,0.6,0.2,0.2,2015
607,Devonta Pollard,U of H,32,30.5,6.4,1.2,1.2,0.4,0.4,2015
608,Darius Carter,WSU,35,21.4,5.4,0.5,0.4,0.6,0.6,2015
609,Austin Price,LU,30,28.2,3.0,2.0,1.5,0.4,0.4,2015
610,Erik McCree,LTU,36,24.4,5.6,0.6,0.7,0.4,0.4,2015
611,Brenton Scott,ISU,31,28.7,3.6,1.6,1.0,0.0,0.0,2015
612,Kennedy Meeks,UNC,37,23.3,7.3,1.1,0.6,1.2,1.2,2015
613,Maxie Esho,UMass,32,27.0,6.4,0.9,0.7,0.9,0.9,2015
614,Austin Loop,MU,32,32.3,2.3,0.8,1.0,0.1,0.1,2015
615,John Green,UCSB,33,24.7,4.1,1.5,0.4,0.2,0.2,2015
616,Deverell Biggs,TSU,27,28.0,3.2,1.9,1.6,0.2,0.2,2015
617,Tramique Sutherland,BU,24,36.0,3.9,3.0,1.0,0.0,0.0,2015
618,Jorge Rosa,FAMU,27,30.0,2.7,0.7,0.7,0.1,0.1,2015
619,Elijah Wilson,CCU,34,26.9,3.4,0.6,0.6,0.2,0.2,2015
620,Craig Sword,MSU,28,24.8,2.8,1.7,1.0,0.4,0.4,2015
621,Andrew Ryan,CAM,32,33.5,4.9,1.9,0.8,0.1,0.1,2015
622,Julien Lewis,CSUF,32,29.5,3.8,1.1,1.5,0.2,0.2,2015
623,David Kravish,Cal,33,29.5,7.0,1.2,0.4,1.5,1.5,2015
624,Greg Pryor,UTC,30,27.4,2.6,2.5,1.4,0.1,0.1,2015
625,Andre Smith,WIN,32,30.9,2.6,4.3,1.3,0.1,0.1,2015
626,Kenny Chery,BU,29,32.4,3.1,4.1,1.4,0.0,0.0,2015
627,Chris Davenport,UNF,34,28.1,6.5,2.2,0.9,1.0,1.0,2015
628,Thomas Gipson,KSU,32,28.8,5.2,0.4,0.5,0.6,0.6,2015
629,Robert Hatter,COR,28,26.5,2.7,0.7,1.2,0.2,0.2,2015
630,Rondae Hollis-Jefferson,U of A,38,28.7,6.8,1.6,1.2,0.8,0.8,2015
631,Cedric Kuakumensah,BU,30,28.1,7.4,0.8,0.5,2.5,2.5,2015
632,Andrew Chrabascz,BU,30,28.7,3.6,1.7,0.8,0.6,0.6,2015
633,Gerrell Martin,LIU,30,26.5,3.7,0.7,0.6,0.1,0.1,2015
634,James Webb III,BSU,32,27.7,8.0,0.6,1.1,0.6,0.6,2015
635,D.J. Mason,CAM,32,26.4,5.2,2.0,0.7,0.9,0.9,2015
636,Teddy Okereafor,RU,33,34.0,4.6,4.0,1.8,0.1,0.1,2015
637,Kevin Brown,UNO,24,25.6,2.5,1.7,1.2,0.2,0.2,2015
638,Gabas Maldunas,DART,29,28.1,6.8,1.6,1.2,1.9,1.9,2015
639,Tavon Allen,DREX,29,32.8,3.0,2.3,0.8,0.6,0.6,2015
